timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-09T12:34:22+0100,16.31%,221.1MiB / 27.26GiB,72.8MB / 2.47MB,0B / 290MB,56
2025-12-09T12:34:25+0100,13.30%,237MiB / 27.26GiB,73.3MB / 2.49MB,0B / 290MB,56
2025-12-09T12:34:27+0100,14.56%,260.8MiB / 27.26GiB,73.8MB / 2.54MB,0B / 290MB,56
2025-12-09T12:34:30+0100,24.98%,310MiB / 27.26GiB,76.2MB / 2.61MB,0B / 303MB,57
2025-12-09T12:34:33+0100,76.13%,324.4MiB / 27.26GiB,78.6MB / 2.72MB,0B / 303MB,56
2025-12-09T12:34:35+0100,6.80%,331.8MiB / 27.26GiB,78.8MB / 2.75MB,0B / 303MB,55
2025-12-09T12:34:38+0100,405.83%,386.3MiB / 27.26GiB,96.2MB / 3.18MB,0B / 303MB,63
2025-12-09T12:34:41+0100,15.28%,418.2MiB / 27.26GiB,96.9MB / 3.22MB,0B / 303MB,53
2025-12-09T12:34:43+0100,21.32%,470.5MiB / 27.26GiB,98.5MB / 3.28MB,0B / 303MB,53
2025-12-09T12:34:46+0100,719.95%,576.5MiB / 27.26GiB,99.7MB / 3.33MB,0B / 321MB,63
2025-12-09T12:34:49+0100,810.53%,736.7MiB / 27.26GiB,99.7MB / 3.33MB,0B / 321MB,63
2025-12-09T12:34:51+0100,291.60%,813.6MiB / 27.26GiB,101MB / 3.36MB,0B / 325MB,57
2025-12-09T12:34:54+0100,533.53%,934.5MiB / 27.26GiB,101MB / 3.4MB,0B / 325MB,78
2025-12-09T12:34:56+0100,533.15%,1.145GiB / 27.26GiB,101MB / 3.4MB,0B / 325MB,77
2025-12-09T12:34:59+0100,11.34%,1.135GiB / 27.26GiB,102MB / 3.43MB,0B / 325MB,71
2025-12-09T12:35:02+0100,31.45%,1.159GiB / 27.26GiB,106MB / 3.55MB,0B / 325MB,70
2025-12-09T12:35:04+0100,120.64%,1.178GiB / 27.26GiB,116MB / 3.78MB,0B / 325MB,90
2025-12-09T12:35:07+0100,76.92%,1.227GiB / 27.26GiB,117MB / 3.81MB,0B / 381MB,74
2025-12-09T12:35:09+0100,6.29%,1.227GiB / 27.26GiB,117MB / 3.84MB,0B / 381MB,71
2025-12-09T12:35:12+0100,8.14%,1.227GiB / 27.26GiB,117MB / 3.86MB,0B / 387MB,68
2025-12-09T12:35:14+0100,5.67%,1.227GiB / 27.26GiB,117MB / 3.88MB,0B / 387MB,68
2025-12-09T12:35:17+0100,8.72%,1.228GiB / 27.26GiB,118MB / 3.94MB,0B / 387MB,68
2025-12-09T12:35:20+0100,53.94%,1.238GiB / 27.26GiB,135MB / 4.37MB,0B / 387MB,68
2025-12-09T12:35:22+0100,3.90%,1.238GiB / 27.26GiB,135MB / 4.39MB,0B / 387MB,68
2025-12-09T12:35:25+0100,11.59%,1.238GiB / 27.26GiB,135MB / 4.41MB,0B / 387MB,68
2025-12-09T12:35:27+0100,19.07%,1.24GiB / 27.26GiB,154MB / 4.92MB,0B / 387MB,72
2025-12-09T12:35:30+0100,30.54%,101.5MiB / 27.26GiB,162MB / 5.15MB,0B / 443MB,30
2025-12-09T12:35:33+0100,43.04%,108.3MiB / 27.26GiB,187MB / 5.73MB,0B / 443MB,30
2025-12-09T12:35:35+0100,18.72%,109.1MiB / 27.26GiB,199MB / 6MB,0B / 451MB,30
2025-12-09T12:35:38+0100,15.74%,111.1MiB / 27.26GiB,208MB / 6.21MB,0B / 451MB,30
2025-12-09T12:35:41+0100,15.41%,111.7MiB / 27.26GiB,213MB / 6.32MB,0B / 451MB,30
2025-12-09T12:35:43+0100,20.37%,113.9MiB / 27.26GiB,231MB / 6.72MB,0B / 451MB,30
2025-12-09T12:35:46+0100,42.11%,118.9MiB / 27.26GiB,265MB / 7.46MB,0B / 451MB,30
2025-12-09T12:35:49+0100,42.78%,126.8MiB / 27.26GiB,293MB / 8.09MB,0B / 451MB,30
2025-12-09T12:35:51+0100,43.63%,132.4MiB / 27.26GiB,322MB / 8.71MB,0B / 455MB,30
2025-12-09T12:35:54+0100,42.62%,138.1MiB / 27.26GiB,350MB / 9.33MB,0B / 455MB,30
2025-12-09T12:35:56+0100,15.98%,140.9MiB / 27.26GiB,364MB / 9.65MB,0B / 459MB,30
2025-12-09T12:35:59+0100,44.88%,154.5MiB / 27.26GiB,394MB / 10.3MB,0B / 459MB,30
2025-12-09T12:36:02+0100,42.35%,162.9MiB / 27.26GiB,422MB / 10.9MB,0B / 689MB,30
2025-12-09T12:36:04+0100,218.33%,176.5MiB / 27.26GiB,446MB / 11.5MB,0B / 689MB,36
2025-12-09T12:36:07+0100,537.78%,195.6MiB / 27.26GiB,446MB / 11.5MB,0B / 722MB,36
2025-12-09T12:36:09+0100,138.58%,198.3MiB / 27.26GiB,449MB / 11.6MB,0B / 739MB,47
2025-12-09T12:36:12+0100,21.93%,201.9MiB / 27.26GiB,479MB / 12.2MB,0B / 739MB,43
2025-12-09T12:36:14+0100,18.69%,205.7MiB / 27.26GiB,514MB / 13MB,0B / 739MB,43
2025-12-09T12:36:17+0100,21.06%,208.8MiB / 27.26GiB,544MB / 13.7MB,0B / 739MB,43
2025-12-09T12:36:20+0100,19.63%,214.5MiB / 27.26GiB,571MB / 14.3MB,0B / 739MB,47
2025-12-09T12:36:22+0100,116.50%,225MiB / 27.26GiB,588MB / 14.7MB,0B / 739MB,55
2025-12-09T12:36:25+0100,358.65%,545.1MiB / 27.26GiB,588MB / 14.8MB,0B / 739MB,109
2025-12-09T12:36:27+0100,366.13%,654.3MiB / 27.26GiB,589MB / 14.9MB,0B / 739MB,113
2025-12-09T12:36:30+0100,195.48%,721.5MiB / 27.26GiB,608MB / 15.5MB,0B / 757MB,119
2025-12-09T12:36:33+0100,501.96%,813.8MiB / 27.26GiB,608MB / 15.9MB,0B / 759MB,128
2025-12-09T12:36:35+0100,118.22%,1.183GiB / 27.26GiB,608MB / 16MB,0B / 759MB,130
2025-12-09T12:36:38+0100,43.03%,1.367GiB / 27.26GiB,608MB / 16.1MB,0B / 803MB,137
2025-12-09T12:36:41+0100,31.49%,1.383GiB / 27.26GiB,608MB / 16.5MB,0B / 803MB,144
2025-12-09T12:36:43+0100,61.30%,1.417GiB / 27.26GiB,609MB / 16.9MB,0B / 853MB,167
2025-12-09T12:36:46+0100,68.65%,1.444GiB / 27.26GiB,609MB / 18.2MB,0B / 855MB,206
2025-12-09T12:36:49+0100,89.77%,1.457GiB / 27.26GiB,630MB / 19.5MB,0B / 871MB,226
2025-12-09T12:36:51+0100,37.49%,1.457GiB / 27.26GiB,657MB / 20.8MB,0B / 900MB,222
2025-12-09T12:36:54+0100,1172.63%,1.603GiB / 27.26GiB,672MB / 23.7MB,0B / 1.08GB,260
2025-12-09T12:36:56+0100,125.51%,1.796GiB / 27.26GiB,672MB / 26.8MB,0B / 1.08GB,255
2025-12-09T12:36:59+0100,309.98%,1.832GiB / 27.26GiB,672MB / 27.7MB,0B / 1.09GB,262
2025-12-09T12:37:02+0100,223.74%,1.873GiB / 27.26GiB,672MB / 32.9MB,0B / 1.14GB,253
2025-12-09T12:37:04+0100,304.13%,1.905GiB / 27.26GiB,672MB / 38.6MB,0B / 1.22GB,259
2025-12-09T12:37:07+0100,351.58%,1.963GiB / 27.26GiB,672MB / 42.2MB,0B / 1.22GB,262
2025-12-09T12:37:09+0100,469.33%,2.077GiB / 27.26GiB,673MB / 48.8MB,0B / 1.22GB,262
2025-12-09T12:37:12+0100,1123.05%,2.535GiB / 27.26GiB,674MB / 49.7MB,0B / 1.22GB,757
2025-12-09T12:37:14+0100,1383.62%,3.461GiB / 27.26GiB,674MB / 51.5MB,0B / 1.22GB,1071
2025-12-09T12:37:17+0100,1458.79%,3.974GiB / 27.26GiB,674MB / 51.5MB,0B / 1.22GB,1098
2025-12-09T12:37:20+0100,1468.23%,4.584GiB / 27.26GiB,674MB / 51.6MB,0B / 1.22GB,1135
2025-12-09T12:37:22+0100,1195.82%,5.006GiB / 27.26GiB,674MB / 52.2MB,0B / 1.22GB,1180
2025-12-09T12:37:25+0100,1510.20%,5.383GiB / 27.26GiB,674MB / 52.8MB,0B / 1.29GB,1186
2025-12-09T12:37:28+0100,1501.61%,5.615GiB / 27.26GiB,674MB / 53.5MB,0B / 1.29GB,1186
2025-12-09T12:37:30+0100,1439.15%,5.812GiB / 27.26GiB,674MB / 54.7MB,0B / 1.41GB,1179
2025-12-09T12:37:33+0100,1402.37%,6.019GiB / 27.26GiB,674MB / 57.6MB,0B / 1.41GB,1183
2025-12-09T12:37:36+0100,1378.49%,6.073GiB / 27.26GiB,675MB / 62.3MB,0B / 1.42GB,1179
2025-12-09T12:37:38+0100,1400.66%,6.113GiB / 27.26GiB,675MB / 67.3MB,0B / 1.42GB,1191
2025-12-09T12:37:41+0100,1387.87%,6.152GiB / 27.26GiB,675MB / 72.8MB,0B / 1.42GB,1210
2025-12-09T12:37:43+0100,1391.52%,6.224GiB / 27.26GiB,675MB / 79.5MB,0B / 1.42GB,1189
2025-12-09T12:37:47+0100,1418.22%,6.237GiB / 27.26GiB,676MB / 85.5MB,0B / 1.42GB,1192
2025-12-09T12:37:50+0100,1179.44%,6.248GiB / 27.26GiB,676MB / 91.1MB,0B / 1.42GB,1189
2025-12-09T12:37:52+0100,1018.19%,6.255GiB / 27.26GiB,676MB / 99.6MB,0B / 1.42GB,1203
2025-12-09T12:37:55+0100,112.81%,652.8MiB / 27.26GiB,677MB / 108MB,0B / 1.43GB,3
2025-12-09T12:37:57+0100,0.00%,0B / 0B,0B / 0B,0B / 0B,0
