timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-08T15:54:46+0100,7.13%,302.7MiB / 27.26GiB,92.6MB / 2.96MB,0B / 307MB,59
2025-12-08T15:54:49+0100,526.36%,391.2MiB / 27.26GiB,96.2MB / 3.05MB,0B / 307MB,56
2025-12-08T15:54:51+0100,33.54%,416.1MiB / 27.26GiB,98.3MB / 3.12MB,0B / 307MB,57
2025-12-08T15:54:54+0100,7.80%,415.6MiB / 27.26GiB,98.4MB / 3.14MB,0B / 307MB,55
2025-12-08T15:54:56+0100,610.08%,488.3MiB / 27.26GiB,99.6MB / 3.19MB,0B / 320MB,64
2025-12-08T15:54:59+0100,843.63%,687.5MiB / 27.26GiB,99.6MB / 3.19MB,0B / 320MB,64
2025-12-08T15:55:02+0100,373.47%,698.9MiB / 27.26GiB,100MB / 3.23MB,0B / 324MB,59
2025-12-08T15:55:05+0100,293.29%,840MiB / 27.26GiB,101MB / 3.27MB,0B / 324MB,67
2025-12-08T15:55:07+0100,708.53%,912.4MiB / 27.26GiB,101MB / 3.27MB,0B / 324MB,66
2025-12-08T15:55:10+0100,242.63%,1.018GiB / 27.26GiB,101MB / 3.27MB,0B / 324MB,59
2025-12-08T15:55:12+0100,6.04%,1.019GiB / 27.26GiB,102MB / 3.31MB,0B / 324MB,58
2025-12-08T15:55:15+0100,8.09%,1.02GiB / 27.26GiB,106MB / 3.43MB,0B / 372MB,56
2025-12-08T15:55:18+0100,176.33%,1.032GiB / 27.26GiB,116MB / 3.66MB,0B / 372MB,79
2025-12-08T15:55:20+0100,113.55%,1.053GiB / 27.26GiB,117MB / 3.69MB,0B / 375MB,61
2025-12-08T15:55:23+0100,16.19%,1.052GiB / 27.26GiB,117MB / 3.71MB,0B / 375MB,56
2025-12-08T15:55:25+0100,8.17%,1.033GiB / 27.26GiB,117MB / 3.73MB,0B / 375MB,56
2025-12-08T15:55:28+0100,8.24%,1.034GiB / 27.26GiB,117MB / 3.75MB,0B / 375MB,62
2025-12-08T15:55:30+0100,14.39%,1.035GiB / 27.26GiB,117MB / 3.78MB,0B / 375MB,64
2025-12-08T15:55:33+0100,10.38%,1.036GiB / 27.26GiB,132MB / 4.14MB,0B / 375MB,64
2025-12-08T15:55:36+0100,9.96%,1.04GiB / 27.26GiB,135MB / 4.22MB,0B / 410MB,59
2025-12-08T15:55:38+0100,11.72%,1.04GiB / 27.26GiB,135MB / 4.23MB,0B / 410MB,59
2025-12-08T15:55:41+0100,17.32%,1.041GiB / 27.26GiB,135MB / 4.26MB,0B / 416MB,67
2025-12-08T15:55:44+0100,168.16%,1.06GiB / 27.26GiB,154MB / 4.73MB,0B / 416MB,74
2025-12-08T15:55:47+0100,0.47%,96.7MiB / 27.26GiB,155MB / 4.76MB,0B / 416MB,30
2025-12-08T15:55:49+0100,38.84%,98.91MiB / 27.26GiB,166MB / 5.04MB,0B / 416MB,30
2025-12-08T15:55:52+0100,141.03%,188.1MiB / 27.26GiB,172MB / 5.22MB,307kB / 433MB,48
2025-12-08T15:55:54+0100,30.66%,203.3MiB / 27.26GiB,196MB / 5.76MB,377kB / 433MB,47
2025-12-08T15:55:57+0100,37.50%,208.5MiB / 27.26GiB,217MB / 6.24MB,377kB / 433MB,47
2025-12-08T15:55:59+0100,16.26%,209.1MiB / 27.26GiB,231MB / 6.58MB,377kB / 433MB,47
2025-12-08T15:56:02+0100,15.40%,202.2MiB / 27.26GiB,257MB / 7.18MB,377kB / 433MB,47
2025-12-08T15:56:05+0100,18.56%,202.6MiB / 27.26GiB,283MB / 7.79MB,377kB / 433MB,47
2025-12-08T15:56:07+0100,11.53%,203.2MiB / 27.26GiB,306MB / 8.31MB,377kB / 558MB,47
2025-12-08T15:56:10+0100,256.83%,356MiB / 27.26GiB,314MB / 8.51MB,2.96MB / 558MB,83
2025-12-08T15:56:12+0100,476.62%,685.5MiB / 27.26GiB,314MB / 8.51MB,4.64MB / 562MB,113
2025-12-08T15:56:15+0100,66.49%,741.2MiB / 27.26GiB,314MB / 8.52MB,5.75MB / 562MB,107
2025-12-08T15:56:18+0100,50.66%,745MiB / 27.26GiB,334MB / 9.01MB,5.75MB / 581MB,108
2025-12-08T15:56:20+0100,549.07%,835.1MiB / 27.26GiB,334MB / 9.01MB,7.23MB / 581MB,123
2025-12-08T15:56:23+0100,152.11%,1.074GiB / 27.26GiB,334MB / 9.01MB,7.61MB / 582MB,130
2025-12-08T15:56:26+0100,201.61%,1.22GiB / 27.26GiB,334MB / 9.02MB,7.75MB / 582MB,137
2025-12-08T15:56:28+0100,45.88%,1.238GiB / 27.26GiB,334MB / 9.05MB,7.75MB / 582MB,143
2025-12-08T15:56:31+0100,50.31%,1.244GiB / 27.26GiB,334MB / 9.07MB,7.75MB / 582MB,147
2025-12-08T15:56:34+0100,40.35%,1.267GiB / 27.26GiB,335MB / 9.1MB,7.77MB / 584MB,165
2025-12-08T15:56:36+0100,48.66%,1.318GiB / 27.26GiB,335MB / 9.18MB,7.77MB / 586MB,192
2025-12-08T15:56:39+0100,73.89%,1.326GiB / 27.26GiB,350MB / 9.62MB,7.77MB / 593MB,222
2025-12-08T15:56:41+0100,33.89%,1.329GiB / 27.26GiB,377MB / 10.6MB,7.77MB / 620MB,221
2025-12-08T15:56:44+0100,227.46%,1.359GiB / 27.26GiB,397MB / 11.2MB,7.9MB / 656MB,241
2025-12-08T15:56:47+0100,715.87%,1.638GiB / 27.26GiB,397MB / 11.2MB,8.3MB / 809MB,255
2025-12-08T15:56:49+0100,115.12%,1.876GiB / 27.26GiB,397MB / 11.2MB,8.34MB / 809MB,253
2025-12-08T15:56:52+0100,459.12%,1.954GiB / 27.26GiB,397MB / 11.2MB,8.91MB / 834MB,259
2025-12-08T15:56:54+0100,104.55%,1.96GiB / 27.26GiB,397MB / 11.2MB,9MB / 961MB,251
2025-12-08T15:56:57+0100,434.32%,2.059GiB / 27.26GiB,397MB / 11.2MB,9.1MB / 994MB,262
2025-12-08T15:56:59+0100,270.15%,2.077GiB / 27.26GiB,397MB / 11.2MB,9.1MB / 994MB,259
2025-12-08T15:57:02+0100,570.50%,2.476GiB / 27.26GiB,398MB / 11.3MB,9.11MB / 1.01GB,499
2025-12-08T15:57:05+0100,1410.89%,3.553GiB / 27.26GiB,398MB / 11.3MB,9.11MB / 1.01GB,943
2025-12-08T15:57:07+0100,1392.22%,4.444GiB / 27.26GiB,398MB / 11.3MB,9.18MB / 1.01GB,1057
2025-12-08T15:57:10+0100,1472.82%,5.094GiB / 27.26GiB,398MB / 11.3MB,9.21MB / 1.01GB,1084
2025-12-08T15:57:13+0100,1438.58%,5.733GiB / 27.26GiB,398MB / 11.3MB,9.27MB / 1.01GB,1102
2025-12-08T15:57:15+0100,1292.32%,6.385GiB / 27.26GiB,398MB / 11.3MB,9.27MB / 1.01GB,1126
2025-12-08T15:57:18+0100,1287.78%,6.981GiB / 27.26GiB,398MB / 11.3MB,13.9MB / 1.15GB,1166
2025-12-08T15:57:21+0100,1339.08%,7.35GiB / 27.26GiB,398MB / 11.3MB,14MB / 1.15GB,1191
2025-12-08T15:57:23+0100,1451.06%,7.989GiB / 27.26GiB,398MB / 11.3MB,14MB / 1.17GB,1207
2025-12-08T15:57:26+0100,1331.28%,8.543GiB / 27.26GiB,398MB / 11.3MB,14.3MB / 1.17GB,1213
2025-12-08T15:57:28+0100,1268.72%,9.135GiB / 27.26GiB,398MB / 11.3MB,15.5MB / 1.18GB,1219
2025-12-08T15:57:32+0100,1369.52%,9.735GiB / 27.26GiB,398MB / 11.3MB,16.5MB / 1.19GB,1219
2025-12-08T15:57:35+0100,1330.47%,10.2GiB / 27.26GiB,398MB / 11.3MB,16.6MB / 1.19GB,1216
2025-12-08T15:57:37+0100,1343.81%,10.4GiB / 27.26GiB,398MB / 11.3MB,17.1MB / 1.19GB,1220
2025-12-08T15:57:40+0100,1325.13%,10.8GiB / 27.26GiB,398MB / 11.3MB,17.3MB / 1.19GB,1225
2025-12-08T15:57:42+0100,1303.10%,11.22GiB / 27.26GiB,398MB / 11.3MB,18.6MB / 1.19GB,1233
2025-12-08T15:57:45+0100,1302.74%,11.95GiB / 27.26GiB,398MB / 11.3MB,24.2MB / 1.19GB,1236
2025-12-08T15:57:48+0100,1315.83%,12.18GiB / 27.26GiB,398MB / 11.3MB,27.1MB / 1.19GB,1254
2025-12-08T15:57:51+0100,1407.55%,12.37GiB / 27.26GiB,398MB / 11.3MB,30.8MB / 1.19GB,1258
2025-12-08T15:57:53+0100,1405.41%,12.9GiB / 27.26GiB,398MB / 11.3MB,35.1MB / 1.19GB,1258
2025-12-08T15:57:56+0100,1195.52%,13.08GiB / 27.26GiB,398MB / 11.3MB,41MB / 1.19GB,1262
2025-12-08T15:57:58+0100,1184.86%,13.36GiB / 27.26GiB,398MB / 11.3MB,51.6MB / 1.19GB,1254
2025-12-08T15:58:02+0100,530.28%,13.67GiB / 27.26GiB,398MB / 11.3MB,55.7MB / 1.19GB,1246
2025-12-08T15:58:05+0100,437.75%,13.87GiB / 27.26GiB,398MB / 11.3MB,59.5MB / 1.19GB,1235
2025-12-08T15:58:07+0100,233.86%,12.07GiB / 27.26GiB,398MB / 11.3MB,64MB / 1.19GB,1059
