timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-09T12:27:44+0100,0.02%,54.36MiB / 27.26GiB,9.92kB / 7.16kB,0B / 0B,21
2025-12-09T12:27:47+0100,154.11%,159.8MiB / 27.26GiB,9.98MB / 296kB,0B / 68.5MB,53
2025-12-09T12:27:49+0100,27.97%,188MiB / 27.26GiB,10MB / 308kB,0B / 68.5MB,61
2025-12-09T12:27:52+0100,21.33%,203.7MiB / 27.26GiB,10.2MB / 332kB,0B / 174MB,60
2025-12-09T12:27:54+0100,42.89%,232.3MiB / 27.26GiB,11.5MB / 410kB,0B / 174MB,66
2025-12-09T12:27:57+0100,40.27%,258.8MiB / 27.26GiB,20.1MB / 714kB,0B / 174MB,60
2025-12-09T12:27:59+0100,44.57%,271.9MiB / 27.26GiB,20.4MB / 758kB,0B / 174MB,60
2025-12-09T12:28:03+0100,29.17%,275.1MiB / 27.26GiB,38.9MB / 1.28MB,0B / 174MB,63
2025-12-09T12:28:05+0100,16.63%,275.1MiB / 27.26GiB,64.6MB / 2.03MB,0B / 174MB,58
2025-12-09T12:28:08+0100,10.55%,276.3MiB / 27.26GiB,64.7MB / 2.05MB,0B / 174MB,59
2025-12-09T12:28:10+0100,10.23%,277MiB / 27.26GiB,64.7MB / 2.07MB,0B / 174MB,59
2025-12-09T12:28:13+0100,7.93%,278.1MiB / 27.26GiB,64.8MB / 2.1MB,0B / 174MB,58
2025-12-09T12:28:16+0100,4.63%,279.2MiB / 27.26GiB,64.9MB / 2.12MB,0B / 174MB,57
2025-12-09T12:28:18+0100,5.19%,279.7MiB / 27.26GiB,65MB / 2.14MB,0B / 288MB,57
2025-12-09T12:28:21+0100,11.12%,279.9MiB / 27.26GiB,65.1MB / 2.16MB,0B / 288MB,57
2025-12-09T12:28:23+0100,20.49%,281.5MiB / 27.26GiB,65.2MB / 2.18MB,0B / 290MB,58
2025-12-09T12:28:26+0100,3.57%,281.6MiB / 27.26GiB,65.2MB / 2.2MB,0B / 290MB,57
2025-12-09T12:28:28+0100,17.23%,282.8MiB / 27.26GiB,65.4MB / 2.24MB,0B / 290MB,64
2025-12-09T12:28:31+0100,243.16%,192.7MiB / 27.26GiB,72.4MB / 2.44MB,0B / 290MB,62
2025-12-09T12:28:34+0100,31.23%,212.8MiB / 27.26GiB,72.7MB / 2.46MB,0B / 290MB,60
2025-12-09T12:28:37+0100,21.42%,230.1MiB / 27.26GiB,73.2MB / 2.5MB,0B / 290MB,60
2025-12-09T12:28:39+0100,14.02%,243.7MiB / 27.26GiB,73.5MB / 2.53MB,0B / 290MB,60
2025-12-09T12:28:42+0100,11.28%,266MiB / 27.26GiB,74.1MB / 2.56MB,0B / 290MB,60
2025-12-09T12:28:44+0100,13.25%,315.1MiB / 27.26GiB,76.3MB / 2.63MB,0B / 290MB,60
2025-12-09T12:28:47+0100,51.88%,335.8MiB / 27.26GiB,78.8MB / 2.76MB,0B / 290MB,60
2025-12-09T12:28:50+0100,24.42%,340.6MiB / 27.26GiB,81.9MB / 2.88MB,0B / 308MB,64
2025-12-09T12:28:52+0100,399.16%,409.4MiB / 27.26GiB,96.2MB / 3.2MB,0B / 308MB,60
2025-12-09T12:28:55+0100,31.35%,416.4MiB / 27.26GiB,98.4MB / 3.28MB,0B / 308MB,61
2025-12-09T12:28:57+0100,9.64%,417.7MiB / 27.26GiB,98.5MB / 3.3MB,0B / 308MB,58
2025-12-09T12:29:00+0100,831.21%,673.4MiB / 27.26GiB,99.7MB / 3.35MB,0B / 308MB,67
2025-12-09T12:29:03+0100,708.53%,718.6MiB / 27.26GiB,99.7MB / 3.35MB,0B / 308MB,67
2025-12-09T12:29:05+0100,270.53%,801.4MiB / 27.26GiB,101MB / 3.38MB,0B / 308MB,63
2025-12-09T12:29:08+0100,479.69%,889MiB / 27.26GiB,101MB / 3.41MB,0B / 308MB,81
2025-12-09T12:29:10+0100,335.02%,999.9MiB / 27.26GiB,101MB / 3.42MB,0B / 352MB,79
2025-12-09T12:29:13+0100,11.53%,1.08GiB / 27.26GiB,102MB / 3.45MB,0B / 352MB,75
2025-12-09T12:29:16+0100,101.57%,1.113GiB / 27.26GiB,106MB / 3.59MB,0B / 357MB,75
2025-12-09T12:29:18+0100,224.26%,1.123GiB / 27.26GiB,116MB / 3.81MB,0B / 357MB,79
2025-12-09T12:29:21+0100,161.43%,1.158GiB / 27.26GiB,117MB / 3.84MB,0B / 357MB,76
2025-12-09T12:29:23+0100,6.53%,1.158GiB / 27.26GiB,117MB / 3.86MB,0B / 357MB,72
2025-12-09T12:29:26+0100,6.60%,1.159GiB / 27.26GiB,117MB / 3.88MB,0B / 357MB,73
2025-12-09T12:29:28+0100,5.28%,1.159GiB / 27.26GiB,117MB / 3.91MB,0B / 357MB,72
2025-12-09T12:29:32+0100,10.41%,1.16GiB / 27.26GiB,119MB / 3.97MB,0B / 393MB,72
2025-12-09T12:29:34+0100,71.45%,1.166GiB / 27.26GiB,135MB / 4.37MB,0B / 393MB,75
2025-12-09T12:29:37+0100,3.08%,1.165GiB / 27.26GiB,135MB / 4.39MB,0B / 399MB,73
2025-12-09T12:29:39+0100,4.97%,1.166GiB / 27.26GiB,135MB / 4.41MB,0B / 399MB,72
2025-12-09T12:29:42+0100,21.01%,1.167GiB / 27.26GiB,150MB / 4.8MB,0B / 399MB,77
2025-12-09T12:29:44+0100,14.73%,100.3MiB / 27.26GiB,158MB / 5.04MB,0B / 399MB,30
2025-12-09T12:29:47+0100,46.70%,108.1MiB / 27.26GiB,185MB / 5.67MB,0B / 399MB,30
2025-12-09T12:29:50+0100,44.67%,111.6MiB / 27.26GiB,214MB / 6.29MB,0B / 445MB,30
2025-12-09T12:29:52+0100,44.05%,115.1MiB / 27.26GiB,242MB / 6.91MB,0B / 445MB,30
2025-12-09T12:29:55+0100,44.35%,119.6MiB / 27.26GiB,268MB / 7.49MB,0B / 456MB,30
2025-12-09T12:29:57+0100,43.83%,126.5MiB / 27.26GiB,297MB / 8.12MB,0B / 456MB,30
2025-12-09T12:30:00+0100,42.36%,133.9MiB / 27.26GiB,330MB / 8.86MB,0B / 456MB,30
2025-12-09T12:30:03+0100,44.80%,139.9MiB / 27.26GiB,359MB / 9.49MB,0B / 456MB,30
2025-12-09T12:30:05+0100,41.05%,146.5MiB / 27.26GiB,385MB / 10.1MB,0B / 456MB,30
2025-12-09T12:30:08+0100,40.57%,158.4MiB / 27.26GiB,407MB / 10.6MB,0B / 456MB,30
2025-12-09T12:30:10+0100,45.90%,165.6MiB / 27.26GiB,434MB / 11.2MB,0B / 456MB,30
2025-12-09T12:30:13+0100,598.92%,195.4MiB / 27.26GiB,445MB / 11.4MB,0B / 456MB,36
2025-12-09T12:30:16+0100,150.68%,197.3MiB / 27.26GiB,445MB / 11.4MB,0B / 737MB,48
2025-12-09T12:30:19+0100,27.55%,205MiB / 27.26GiB,475MB / 12.1MB,0B / 737MB,43
2025-12-09T12:30:21+0100,17.73%,208.8MiB / 27.26GiB,505MB / 12.7MB,0B / 737MB,43
2025-12-09T12:30:24+0100,17.66%,211.9MiB / 27.26GiB,533MB / 13.3MB,0B / 737MB,43
2025-12-09T12:30:26+0100,17.73%,214.9MiB / 27.26GiB,562MB / 14MB,0B / 737MB,43
2025-12-09T12:30:29+0100,148.87%,244.3MiB / 27.26GiB,587MB / 14.5MB,0B / 737MB,56
2025-12-09T12:30:32+0100,359.09%,552MiB / 27.26GiB,587MB / 14.6MB,0B / 737MB,109
2025-12-09T12:30:35+0100,354.91%,645.5MiB / 27.26GiB,587MB / 14.7MB,53.2kB / 737MB,112
2025-12-09T12:30:37+0100,48.92%,641.9MiB / 27.26GiB,600MB / 15.1MB,53.2kB / 737MB,108
2025-12-09T12:30:40+0100,554.62%,757.1MiB / 27.26GiB,607MB / 15.4MB,53.2kB / 756MB,121
2025-12-09T12:30:42+0100,178.33%,1.013GiB / 27.26GiB,607MB / 15.8MB,53.2kB / 757MB,131
2025-12-09T12:30:45+0100,45.87%,1.338GiB / 27.26GiB,607MB / 15.9MB,53.2kB / 757MB,133
2025-12-09T12:30:48+0100,38.01%,1.368GiB / 27.26GiB,607MB / 16.2MB,53.2kB / 850MB,144
2025-12-09T12:30:50+0100,66.63%,1.403GiB / 27.26GiB,607MB / 16.6MB,53.2kB / 851MB,163
2025-12-09T12:30:53+0100,189.53%,1.429GiB / 27.26GiB,608MB / 17.2MB,53.2kB / 853MB,186
2025-12-09T12:30:55+0100,73.85%,1.435GiB / 27.26GiB,616MB / 18.9MB,53.2kB / 855MB,224
2025-12-09T12:30:58+0100,44.93%,1.442GiB / 27.26GiB,652MB / 20.5MB,53.2kB / 890MB,222
2025-12-09T12:31:01+0100,753.06%,1.517GiB / 27.26GiB,670MB / 22.7MB,53.2kB / 924MB,260
2025-12-09T12:31:03+0100,394.85%,1.781GiB / 27.26GiB,670MB / 26.7MB,53.2kB / 1.08GB,256
2025-12-09T12:31:06+0100,118.07%,1.826GiB / 27.26GiB,670MB / 27.6MB,53.2kB / 1.08GB,256
2025-12-09T12:31:08+0100,317.59%,1.925GiB / 27.26GiB,670MB / 28MB,53.2kB / 1.09GB,261
2025-12-09T12:31:11+0100,188.01%,1.919GiB / 27.26GiB,671MB / 37.4MB,53.2kB / 1.18GB,252
2025-12-09T12:31:14+0100,340.92%,2.004GiB / 27.26GiB,671MB / 39.9MB,106kB / 1.21GB,261
2025-12-09T12:31:17+0100,370.84%,2.127GiB / 27.26GiB,671MB / 47MB,106kB / 1.21GB,260
2025-12-09T12:31:19+0100,804.58%,2.178GiB / 27.26GiB,672MB / 49.3MB,111kB / 1.21GB,313
2025-12-09T12:31:22+0100,1335.68%,3.308GiB / 27.26GiB,673MB / 51.4MB,111kB / 1.22GB,932
2025-12-09T12:31:24+0100,1479.06%,3.864GiB / 27.26GiB,673MB / 51.7MB,111kB / 1.22GB,1097
2025-12-09T12:31:27+0100,1505.02%,4.564GiB / 27.26GiB,673MB / 51.8MB,111kB / 1.22GB,1122
2025-12-09T12:31:29+0100,1482.75%,5.133GiB / 27.26GiB,673MB / 52.1MB,111kB / 1.22GB,1171
2025-12-09T12:31:32+0100,1321.27%,5.533GiB / 27.26GiB,673MB / 53.3MB,111kB / 1.38GB,1195
2025-12-09T12:31:35+0100,1326.20%,5.768GiB / 27.26GiB,673MB / 55MB,111kB / 1.38GB,1161
2025-12-09T12:31:37+0100,1458.16%,5.971GiB / 27.26GiB,673MB / 56.6MB,111kB / 1.38GB,1181
2025-12-09T12:31:40+0100,1319.60%,6.199GiB / 27.26GiB,673MB / 59.5MB,111kB / 1.41GB,1187
2025-12-09T12:31:42+0100,1327.08%,6.323GiB / 27.26GiB,673MB / 65.2MB,111kB / 1.42GB,1166
2025-12-09T12:31:46+0100,1314.60%,6.36GiB / 27.26GiB,673MB / 70MB,111kB / 1.42GB,1174
2025-12-09T12:31:48+0100,1357.31%,6.409GiB / 27.26GiB,674MB / 74.6MB,111kB / 1.42GB,1199
2025-12-09T12:31:51+0100,1387.51%,6.447GiB / 27.26GiB,674MB / 79.1MB,111kB / 1.42GB,1188
2025-12-09T12:31:54+0100,1346.49%,6.503GiB / 27.26GiB,674MB / 84.2MB,111kB / 1.42GB,1189
2025-12-09T12:31:56+0100,1341.75%,6.551GiB / 27.26GiB,674MB / 88.5MB,111kB / 1.42GB,1192
2025-12-09T12:31:59+0100,1312.61%,6.602GiB / 27.26GiB,675MB / 94.6MB,111kB / 1.42GB,1202
2025-12-09T12:32:02+0100,1183.92%,6.608GiB / 27.26GiB,675MB / 105MB,111kB / 1.42GB,1214
2025-12-09T12:32:05+0100,809.87%,6.128GiB / 27.26GiB,676MB / 118MB,111kB / 1.48GB,1109
2025-12-09T12:32:07+0100,0.00%,0B / 0B,0B / 0B,0B / 0B,0
