timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-09T12:19:09+0100,0.02%,53.83MiB / 27.26GiB,9.92kB / 7.14kB,0B / 0B,20
2025-12-09T12:19:12+0100,181.55%,167MiB / 27.26GiB,9.98MB / 313kB,0B / 76.5MB,49
2025-12-09T12:19:15+0100,24.03%,188.4MiB / 27.26GiB,10MB / 328kB,0B / 76.5MB,56
2025-12-09T12:19:17+0100,21.03%,201.6MiB / 27.26GiB,10.2MB / 349kB,0B / 174MB,56
2025-12-09T12:19:20+0100,41.87%,228.2MiB / 27.26GiB,11.1MB / 410kB,0B / 174MB,61
2025-12-09T12:19:22+0100,56.96%,256.5MiB / 27.26GiB,20.1MB / 785kB,0B / 174MB,56
2025-12-09T12:19:25+0100,50.39%,269.8MiB / 27.26GiB,20.4MB / 832kB,0B / 174MB,56
2025-12-09T12:19:28+0100,34.14%,272.8MiB / 27.26GiB,37.8MB / 1.35MB,0B / 174MB,61
2025-12-09T12:19:30+0100,20.04%,273.1MiB / 27.26GiB,64.6MB / 2.12MB,0B / 174MB,54
2025-12-09T12:19:33+0100,10.31%,274.4MiB / 27.26GiB,64.7MB / 2.14MB,0B / 174MB,55
2025-12-09T12:19:35+0100,7.88%,275MiB / 27.26GiB,64.7MB / 2.16MB,0B / 174MB,55
2025-12-09T12:19:38+0100,8.29%,276.4MiB / 27.26GiB,64.8MB / 2.18MB,0B / 174MB,54
2025-12-09T12:19:41+0100,5.16%,277.1MiB / 27.26GiB,64.9MB / 2.2MB,0B / 174MB,54
2025-12-09T12:19:44+0100,3.25%,278.3MiB / 27.26GiB,65MB / 2.22MB,0B / 288MB,58
2025-12-09T12:19:46+0100,4.89%,279.5MiB / 27.26GiB,65.1MB / 2.24MB,0B / 288MB,57
2025-12-09T12:19:49+0100,6.69%,279.7MiB / 27.26GiB,65.1MB / 2.26MB,0B / 290MB,58
2025-12-09T12:19:51+0100,5.12%,280.1MiB / 27.26GiB,65.2MB / 2.28MB,0B / 290MB,57
2025-12-09T12:19:54+0100,11.16%,280.2MiB / 27.26GiB,65.3MB / 2.3MB,0B / 290MB,57
2025-12-09T12:19:57+0100,101.35%,106.1MiB / 27.26GiB,72.4MB / 2.53MB,0B / 290MB,46
2025-12-09T12:20:00+0100,65.57%,203.8MiB / 27.26GiB,72.6MB / 2.54MB,0B / 290MB,60
2025-12-09T12:20:02+0100,25.17%,222.6MiB / 27.26GiB,72.9MB / 2.57MB,0B / 290MB,60
2025-12-09T12:20:05+0100,18.94%,240.3MiB / 27.26GiB,73.4MB / 2.61MB,0B / 290MB,60
2025-12-09T12:20:07+0100,11.01%,263.6MiB / 27.26GiB,74MB / 2.65MB,0B / 290MB,60
2025-12-09T12:20:10+0100,10.31%,299.6MiB / 27.26GiB,76.3MB / 2.71MB,0B / 303MB,60
2025-12-09T12:20:13+0100,43.58%,320.4MiB / 27.26GiB,78.8MB / 2.84MB,0B / 303MB,62
2025-12-09T12:20:15+0100,20.99%,327.4MiB / 27.26GiB,81.3MB / 2.95MB,0B / 303MB,64
2025-12-09T12:20:18+0100,522.47%,398.5MiB / 27.26GiB,96.2MB / 3.28MB,0B / 303MB,60
2025-12-09T12:20:20+0100,30.75%,446.8MiB / 27.26GiB,98.4MB / 3.38MB,0B / 303MB,60
2025-12-09T12:20:23+0100,20.93%,469.4MiB / 27.26GiB,99.6MB / 3.43MB,0B / 321MB,58
2025-12-09T12:20:26+0100,737.24%,668.8MiB / 27.26GiB,99.6MB / 3.43MB,0B / 321MB,67
2025-12-09T12:20:29+0100,326.10%,705.8MiB / 27.26GiB,99.6MB / 3.44MB,0B / 325MB,66
2025-12-09T12:20:31+0100,118.64%,777.1MiB / 27.26GiB,101MB / 3.48MB,0B / 325MB,59
2025-12-09T12:20:34+0100,387.49%,968.4MiB / 27.26GiB,101MB / 3.51MB,0B / 325MB,81
2025-12-09T12:20:36+0100,322.80%,1.016GiB / 27.26GiB,101MB / 3.51MB,0B / 325MB,77
2025-12-09T12:20:39+0100,5.06%,1.092GiB / 27.26GiB,102MB / 3.55MB,0B / 325MB,74
2025-12-09T12:20:42+0100,7.71%,1.133GiB / 27.26GiB,106MB / 3.67MB,0B / 325MB,73
