timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-09T12:44:08+0100,1355.20%,10.66GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1238
2025-12-09T12:44:10+0100,1311.21%,11.02GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1226
2025-12-09T12:44:13+0100,1236.15%,11.39GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1215
2025-12-09T12:44:16+0100,1227.49%,11.75GiB / 27.26GiB,672MB / 17.5MB,3.4MB / 1.44GB,1228
2025-12-09T12:44:19+0100,1308.11%,12.01GiB / 27.26GiB,672MB / 17.5MB,4.17MB / 1.44GB,1234
2025-12-09T12:44:21+0100,1248.89%,12.37GiB / 27.26GiB,672MB / 17.5MB,4.2MB / 1.44GB,1238
2025-12-09T12:44:24+0100,1304.32%,12.64GiB / 27.26GiB,672MB / 17.5MB,4.2MB / 1.44GB,1248
2025-12-09T12:44:26+0100,1370.17%,13.09GiB / 27.26GiB,672MB / 17.5MB,5.51MB / 1.44GB,1250
2025-12-09T12:44:30+0100,1226.70%,13.46GiB / 27.26GiB,672MB / 17.5MB,12.9MB / 1.44GB,1250
2025-12-09T12:44:33+0100,1184.75%,13.77GiB / 27.26GiB,672MB / 17.5MB,21.7MB / 1.44GB,1241
2025-12-09T12:44:35+0100,667.98%,14.17GiB / 27.26GiB,672MB / 17.5MB,26.4MB / 1.44GB,1244
2025-12-09T12:44:38+0100,503.78%,14.51GiB / 27.26GiB,672MB / 17.5MB,30.1MB / 1.44GB,1229
2025-12-09T12:44:40+0100,260.89%,14.6GiB / 27.26GiB,672MB / 17.5MB,32.5MB / 1.44GB,1219
