timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-09T12:07:38+0100,3.55%,1.139GiB / 27.26GiB,117MB / 3.67MB,213MB / 332MB,70
2025-12-09T12:07:41+0100,12.11%,1.141GiB / 27.26GiB,120MB / 3.77MB,213MB / 332MB,75
2025-12-09T12:07:43+0100,26.38%,1.143GiB / 27.26GiB,135MB / 4.14MB,213MB / 338MB,70
2025-12-09T12:07:46+0100,3.91%,1.144GiB / 27.26GiB,135MB / 4.16MB,213MB / 338MB,70
2025-12-09T12:07:48+0100,14.43%,1.145GiB / 27.26GiB,135MB / 4.19MB,213MB / 364MB,75
2025-12-09T12:07:51+0100,48.34%,1.149GiB / 27.26GiB,154MB / 4.67MB,213MB / 364MB,74
2025-12-09T12:07:53+0100,43.28%,112.6MiB / 27.26GiB,165MB / 4.98MB,215MB / 371MB,28
2025-12-09T12:07:56+0100,36.19%,118.2MiB / 27.26GiB,189MB / 5.53MB,215MB / 371MB,28
2025-12-09T12:07:59+0100,43.80%,122.2MiB / 27.26GiB,217MB / 6.14MB,215MB / 394MB,28
2025-12-09T12:08:01+0100,45.82%,124.7MiB / 27.26GiB,246MB / 6.77MB,215MB / 394MB,28
2025-12-09T12:08:04+0100,46.40%,130.5MiB / 27.26GiB,274MB / 7.39MB,215MB / 398MB,28
2025-12-09T12:08:06+0100,43.48%,139.4MiB / 27.26GiB,308MB / 8.15MB,215MB / 398MB,28
2025-12-09T12:08:09+0100,44.46%,144.8MiB / 27.26GiB,333MB / 8.7MB,215MB / 399MB,28
2025-12-09T12:08:12+0100,28.08%,146.7MiB / 27.26GiB,345MB / 8.97MB,215MB / 399MB,28
2025-12-09T12:08:15+0100,44.46%,152.4MiB / 27.26GiB,370MB / 9.52MB,215MB / 417MB,28
2025-12-09T12:08:17+0100,42.99%,165.8MiB / 27.26GiB,398MB / 10.1MB,215MB / 417MB,28
2025-12-09T12:08:20+0100,23.95%,172.2MiB / 27.26GiB,421MB / 10.6MB,215MB / 418MB,28
2025-12-09T12:08:22+0100,362.71%,195.2MiB / 27.26GiB,446MB / 11.2MB,215MB / 418MB,34
2025-12-09T12:08:25+0100,428.14%,205.4MiB / 27.26GiB,446MB / 11.2MB,215MB / 722MB,26
2025-12-09T12:08:28+0100,110.79%,212.3MiB / 27.26GiB,454MB / 11.4MB,215MB / 738MB,45
2025-12-09T12:08:30+0100,24.91%,219.5MiB / 27.26GiB,484MB / 12.1MB,215MB / 738MB,41
2025-12-09T12:08:33+0100,10.21%,222.4MiB / 27.26GiB,506MB / 12.6MB,215MB / 738MB,41
2025-12-09T12:08:35+0100,19.39%,225.5MiB / 27.26GiB,535MB / 13.3MB,215MB / 738MB,41
2025-12-09T12:08:38+0100,20.19%,232.3MiB / 27.26GiB,570MB / 14.1MB,215MB / 738MB,45
2025-12-09T12:08:41+0100,154.28%,260.1MiB / 27.26GiB,588MB / 14.5MB,215MB / 738MB,54
2025-12-09T12:08:43+0100,328.00%,560.3MiB / 27.26GiB,588MB / 14.5MB,218MB / 738MB,105
2025-12-09T12:08:46+0100,229.28%,671.4MiB / 27.26GiB,588MB / 14.5MB,219MB / 738MB,107
2025-12-09T12:08:48+0100,44.14%,670.3MiB / 27.26GiB,605MB / 14.9MB,219MB / 739MB,107
2025-12-09T12:08:51+0100,504.82%,795.8MiB / 27.26GiB,608MB / 15MB,219MB / 757MB,119
2025-12-09T12:08:53+0100,116.53%,1.19GiB / 27.26GiB,608MB / 15MB,219MB / 759MB,126
2025-12-09T12:08:56+0100,60.65%,1.38GiB / 27.26GiB,608MB / 15MB,219MB / 796MB,143
2025-12-09T12:08:59+0100,21.53%,1.404GiB / 27.26GiB,608MB / 15MB,219MB / 796MB,145
2025-12-09T12:09:01+0100,42.85%,1.426GiB / 27.26GiB,609MB / 15.1MB,219MB / 853MB,163
2025-12-09T12:09:04+0100,41.43%,1.465GiB / 27.26GiB,609MB / 15.2MB,219MB / 855MB,198
2025-12-09T12:09:06+0100,71.65%,1.487GiB / 27.26GiB,635MB / 16MB,219MB / 878MB,222
2025-12-09T12:09:09+0100,24.07%,1.487GiB / 27.26GiB,662MB / 17MB,219MB / 904MB,217
2025-12-09T12:09:12+0100,1249.01%,1.637GiB / 27.26GiB,671MB / 17.2MB,219MB / 1.08GB,257
2025-12-09T12:09:15+0100,191.01%,1.794GiB / 27.26GiB,671MB / 17.2MB,219MB / 1.08GB,253
2025-12-09T12:09:17+0100,130.17%,1.862GiB / 27.26GiB,671MB / 17.2MB,219MB / 1.08GB,251
2025-12-09T12:09:20+0100,140.77%,1.962GiB / 27.26GiB,671MB / 17.2MB,219MB / 1.14GB,251
2025-12-09T12:09:22+0100,344.43%,2.044GiB / 27.26GiB,671MB / 17.2MB,219MB / 1.27GB,258
2025-12-09T12:09:25+0100,331.18%,2.079GiB / 27.26GiB,671MB / 17.2MB,219MB / 1.27GB,258
2025-12-09T12:09:28+0100,853.68%,2.24GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.27GB,313
2025-12-09T12:09:30+0100,1384.02%,3.335GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.27GB,872
2025-12-09T12:09:33+0100,1416.32%,4.177GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.27GB,1048
2025-12-09T12:09:35+0100,1430.67%,4.84GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.27GB,1094
2025-12-09T12:09:38+0100,1408.67%,5.217GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.27GB,1141
2025-12-09T12:09:41+0100,1415.27%,5.514GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.27GB,1171
2025-12-09T12:09:43+0100,1438.92%,5.762GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.35GB,1189
2025-12-09T12:09:46+0100,1445.92%,6.095GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.35GB,1191
2025-12-09T12:09:48+0100,1447.47%,6.462GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.43GB,1195
2025-12-09T12:09:51+0100,1493.88%,6.843GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1222
2025-12-09T12:09:55+0100,1508.44%,6.991GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1223
2025-12-09T12:09:57+0100,1453.49%,7.127GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1225
2025-12-09T12:10:00+0100,1503.25%,7.249GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1235
2025-12-09T12:10:02+0100,1437.32%,7.349GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1218
2025-12-09T12:10:05+0100,1444.09%,7.464GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1233
2025-12-09T12:10:07+0100,1517.64%,7.546GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1213
2025-12-09T12:10:10+0100,1499.66%,7.613GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1200
2025-12-09T12:10:13+0100,1495.19%,7.639GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1195
2025-12-09T12:10:15+0100,1449.82%,7.664GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1200
2025-12-09T12:10:18+0100,1492.91%,7.696GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1193
2025-12-09T12:10:20+0100,1505.05%,7.717GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1190
2025-12-09T12:10:23+0100,1488.47%,7.766GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1194
2025-12-09T12:10:26+0100,1434.93%,7.776GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1187
2025-12-09T12:10:29+0100,1418.22%,7.788GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1195
2025-12-09T12:10:31+0100,1446.58%,7.792GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1176
2025-12-09T12:10:34+0100,1443.30%,7.814GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1171
2025-12-09T12:10:36+0100,1472.46%,7.834GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1186
2025-12-09T12:10:40+0100,1398.85%,7.843GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1194
2025-12-09T12:10:43+0100,1374.76%,7.848GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1196
2025-12-09T12:10:45+0100,1195.42%,7.866GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1183
2025-12-09T12:10:48+0100,470.55%,7.869GiB / 27.26GiB,672MB / 17.2MB,219MB / 1.44GB,1183
