timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-04T21:15:19+0100,366.67%,546MiB / 27.26GiB,314MB / 8.65MB,205MB / 450MB,111
2025-12-04T21:15:21+0100,199.70%,658.3MiB / 27.26GiB,314MB / 8.66MB,206MB / 450MB,114
2025-12-04T21:15:24+0100,53.46%,653.2MiB / 27.26GiB,327MB / 9MB,206MB / 462MB,115
2025-12-04T21:15:27+0100,707.67%,790.4MiB / 27.26GiB,334MB / 9.16MB,206MB / 481MB,127
2025-12-04T21:15:29+0100,328.27%,977.5MiB / 27.26GiB,334MB / 9.16MB,206MB / 482MB,139
2025-12-04T21:15:32+0100,362.85%,1.005GiB / 27.26GiB,334MB / 9.16MB,206MB / 482MB,146
2025-12-04T21:15:35+0100,109.35%,1.015GiB / 27.26GiB,334MB / 9.19MB,206MB / 575MB,152
2025-12-04T21:15:37+0100,18.63%,1017MiB / 27.26GiB,334MB / 9.21MB,206MB / 575MB,150
2025-12-04T21:15:40+0100,53.84%,1.033GiB / 27.26GiB,335MB / 9.25MB,206MB / 577MB,172
2025-12-04T21:15:42+0100,51.89%,1.05GiB / 27.26GiB,335MB / 9.33MB,206MB / 579MB,201
2025-12-04T21:15:45+0100,102.08%,1.073GiB / 27.26GiB,351MB / 9.97MB,206MB / 588MB,230
2025-12-04T21:15:47+0100,45.21%,1.069GiB / 27.26GiB,385MB / 11.1MB,206MB / 626MB,227
2025-12-04T21:15:50+0100,1384.67%,1.252GiB / 27.26GiB,397MB / 11.4MB,206MB / 801MB,266
2025-12-04T21:15:53+0100,251.67%,1.298GiB / 27.26GiB,397MB / 11.5MB,206MB / 801MB,265
2025-12-04T21:15:55+0100,189.34%,1.333GiB / 27.26GiB,397MB / 11.5MB,206MB / 802MB,258
2025-12-04T21:15:58+0100,419.67%,1.405GiB / 27.26GiB,397MB / 11.5MB,206MB / 820MB,268
2025-12-04T21:16:00+0100,102.33%,1.406GiB / 27.26GiB,397MB / 11.5MB,206MB / 987MB,258
2025-12-04T21:16:03+0100,377.57%,1.473GiB / 27.26GiB,397MB / 11.5MB,206MB / 993MB,269
2025-12-04T21:16:06+0100,592.36%,1.55GiB / 27.26GiB,397MB / 11.5MB,206MB / 993MB,279
2025-12-04T21:16:08+0100,562.79%,1.599GiB / 27.26GiB,411MB / 12MB,206MB / 1.01GB,313
2025-12-04T21:16:11+0100,93.21%,1.678GiB / 27.26GiB,434MB / 13MB,206MB / 1.01GB,315
2025-12-04T21:16:13+0100,329.43%,1.719GiB / 27.26GiB,464MB / 14.1MB,206MB / 1.03GB,329
2025-12-04T21:16:16+0100,34.71%,1.727GiB / 27.26GiB,497MB / 15.3MB,206MB / 1.06GB,324
2025-12-04T21:16:19+0100,18.86%,1.715GiB / 27.26GiB,519MB / 16.1MB,206MB / 1.07GB,326
2025-12-04T21:16:21+0100,10.20%,1.714GiB / 27.26GiB,547MB / 17.2MB,206MB / 1.14GB,324
2025-12-04T21:16:24+0100,92.31%,1.708GiB / 27.26GiB,576MB / 18.2MB,206MB / 1.16GB,323
2025-12-04T21:16:27+0100,238.07%,1.76GiB / 27.26GiB,604MB / 19.3MB,206MB / 1.29GB,332
2025-12-04T21:16:29+0100,1038.49%,1.926GiB / 27.26GiB,631MB / 20.3MB,206MB / 1.31GB,418
2025-12-04T21:16:32+0100,1517.97%,2.805GiB / 27.26GiB,663MB / 21.2MB,206MB / 1.37GB,496
2025-12-04T21:16:35+0100,1499.27%,3.132GiB / 27.26GiB,688MB / 21.8MB,206MB / 1.4GB,565
2025-12-04T21:16:37+0100,1459.24%,3.566GiB / 27.26GiB,717MB / 22.7MB,206MB / 1.4GB,603
2025-12-04T21:16:40+0100,1409.79%,3.987GiB / 27.26GiB,743MB / 23.6MB,206MB / 1.42GB,681
2025-12-04T21:16:42+0100,1382.79%,4.215GiB / 27.26GiB,771MB / 24.6MB,206MB / 1.49GB,708
2025-12-04T21:16:45+0100,1110.22%,4.424GiB / 27.26GiB,799MB / 25.5MB,206MB / 1.5GB,707
2025-12-04T21:16:47+0100,554.90%,4.461GiB / 27.26GiB,831MB / 26.6MB,206MB / 1.53GB,708
2025-12-04T21:16:50+0100,550.12%,4.499GiB / 27.26GiB,859MB / 27.5MB,206MB / 1.55GB,692
2025-12-04T21:16:53+0100,649.10%,4.489GiB / 27.26GiB,880MB / 28.2MB,206MB / 1.58GB,697
2025-12-04T21:16:55+0100,1399.29%,4.731GiB / 27.26GiB,907MB / 28.9MB,206MB / 1.58GB,706
2025-12-04T21:16:58+0100,1168.69%,4.91GiB / 27.26GiB,936MB / 29.8MB,206MB / 1.58GB,714
2025-12-04T21:17:00+0100,1106.85%,5.062GiB / 27.26GiB,976MB / 31MB,206MB / 1.6GB,734
2025-12-04T21:17:04+0100,1330.21%,5.366GiB / 27.26GiB,1GB / 31.8MB,206MB / 1.6GB,735
2025-12-04T21:17:07+0100,1115.63%,5.68GiB / 27.26GiB,1.03GB / 32.5MB,206MB / 1.7GB,741
2025-12-04T21:17:09+0100,831.90%,5.825GiB / 27.26GiB,1.06GB / 33.2MB,206MB / 1.7GB,735
2025-12-04T21:17:12+0100,1280.27%,5.97GiB / 27.26GiB,1.08GB / 33.7MB,206MB / 1.81GB,730
2025-12-04T21:17:14+0100,897.84%,6.076GiB / 27.26GiB,1.09GB / 33.9MB,206MB / 1.88GB,719
2025-12-04T21:17:17+0100,474.45%,6.079GiB / 27.26GiB,1.09GB / 33.9MB,206MB / 1.89GB,717
2025-12-04T21:17:20+0100,272.98%,6.081GiB / 27.26GiB,1.09GB / 33.9MB,206MB / 1.89GB,717
2025-12-04T21:17:22+0100,289.74%,6.08GiB / 27.26GiB,1.09GB / 33.9MB,206MB / 1.94GB,715
2025-12-04T21:17:25+0100,176.62%,6.084GiB / 27.26GiB,1.09GB / 33.9MB,206MB / 1.94GB,715
2025-12-04T21:17:27+0100,148.59%,6.084GiB / 27.26GiB,1.09GB / 33.9MB,206MB / 1.95GB,715
