timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-09T11:55:55+0100,70.28%,1.112GiB / 27.26GiB,117MB / 3.7MB,222MB / 371MB,74
2025-12-09T11:55:58+0100,5.92%,1.112GiB / 27.26GiB,117MB / 3.72MB,222MB / 371MB,71
2025-12-09T11:56:00+0100,4.33%,1.112GiB / 27.26GiB,117MB / 3.74MB,222MB / 371MB,70
2025-12-09T11:56:03+0100,3.67%,1.113GiB / 27.26GiB,117MB / 3.76MB,222MB / 371MB,70
2025-12-09T11:56:06+0100,19.91%,1.115GiB / 27.26GiB,132MB / 4.17MB,222MB / 371MB,75
2025-12-09T11:56:09+0100,5.83%,1.117GiB / 27.26GiB,135MB / 4.25MB,222MB / 411MB,71
2025-12-09T11:56:11+0100,5.37%,1.118GiB / 27.26GiB,135MB / 4.27MB,222MB / 411MB,70
2025-12-09T11:56:14+0100,18.81%,1.119GiB / 27.26GiB,143MB / 4.47MB,222MB / 417MB,75
2025-12-09T11:56:16+0100,32.81%,128.3MiB / 27.26GiB,155MB / 4.76MB,234MB / 417MB,26
2025-12-09T11:56:19+0100,51.72%,138MiB / 27.26GiB,180MB / 5.4MB,235MB / 417MB,28
2025-12-09T11:56:22+0100,42.37%,142.3MiB / 27.26GiB,207MB / 6MB,235MB / 417MB,28
2025-12-09T11:56:24+0100,46.96%,145.9MiB / 27.26GiB,235MB / 6.62MB,235MB / 417MB,28
2025-12-09T11:56:27+0100,44.69%,150.2MiB / 27.26GiB,261MB / 7.21MB,235MB / 417MB,28
2025-12-09T11:56:29+0100,21.20%,152.6MiB / 27.26GiB,275MB / 7.5MB,235MB / 448MB,28
2025-12-09T11:56:32+0100,36.40%,160.8MiB / 27.26GiB,308MB / 8.24MB,235MB / 448MB,28
2025-12-09T11:56:35+0100,13.76%,164.1MiB / 27.26GiB,327MB / 8.66MB,235MB / 456MB,28
2025-12-09T11:56:37+0100,40.62%,169.2MiB / 27.26GiB,348MB / 9.12MB,235MB / 456MB,28
2025-12-09T11:56:40+0100,45.23%,174.6MiB / 27.26GiB,373MB / 9.68MB,235MB / 456MB,28
2025-12-09T11:56:43+0100,43.55%,189.1MiB / 27.26GiB,402MB / 10.3MB,235MB / 456MB,28
2025-12-09T11:56:45+0100,44.94%,196.4MiB / 27.26GiB,430MB / 10.9MB,235MB / 456MB,28
2025-12-09T11:56:48+0100,609.14%,226.7MiB / 27.26GiB,446MB / 11.3MB,235MB / 456MB,34
2025-12-09T11:56:51+0100,97.18%,157.8MiB / 27.26GiB,446MB / 11.3MB,237MB / 738MB,25
2025-12-09T11:56:53+0100,33.62%,234.9MiB / 27.26GiB,464MB / 11.7MB,238MB / 738MB,41
2025-12-09T11:56:56+0100,33.44%,242.3MiB / 27.26GiB,494MB / 12.4MB,238MB / 738MB,41
2025-12-09T11:56:58+0100,19.44%,245.5MiB / 27.26GiB,524MB / 13.1MB,238MB / 738MB,41
2025-12-09T11:57:01+0100,18.85%,248MiB / 27.26GiB,552MB / 13.7MB,238MB / 738MB,41
2025-12-09T11:57:03+0100,28.39%,260.8MiB / 27.26GiB,584MB / 14.5MB,238MB / 738MB,45
2025-12-09T11:57:06+0100,264.73%,435.3MiB / 27.26GiB,588MB / 14.6MB,239MB / 738MB,78
2025-12-09T11:57:09+0100,386.96%,658.5MiB / 27.26GiB,588MB / 14.6MB,241MB / 738MB,112
2025-12-09T11:57:11+0100,66.66%,702.1MiB / 27.26GiB,588MB / 14.6MB,241MB / 738MB,105
2025-12-09T11:57:14+0100,50.88%,705.7MiB / 27.26GiB,608MB / 15.1MB,241MB / 739MB,106
2025-12-09T11:57:16+0100,478.08%,807.1MiB / 27.26GiB,608MB / 15.1MB,243MB / 759MB,125
2025-12-09T11:57:19+0100,113.37%,1.204GiB / 27.26GiB,608MB / 15.1MB,243MB / 759MB,125
2025-12-09T11:57:22+0100,20.59%,1.363GiB / 27.26GiB,608MB / 15.1MB,243MB / 838MB,130
2025-12-09T11:57:24+0100,11.50%,1.385GiB / 27.26GiB,608MB / 15.1MB,243MB / 838MB,141
2025-12-09T11:57:27+0100,71.42%,1.428GiB / 27.26GiB,608MB / 15.2MB,243MB / 853MB,159
2025-12-09T11:57:29+0100,134.02%,1.459GiB / 27.26GiB,609MB / 15.2MB,243MB / 855MB,185
2025-12-09T11:57:32+0100,67.24%,1.469GiB / 27.26GiB,625MB / 15.8MB,243MB / 862MB,220
2025-12-09T11:57:35+0100,37.03%,1.478GiB / 27.26GiB,655MB / 16.9MB,243MB / 896MB,218
2025-12-09T11:57:37+0100,2.69%,1.473GiB / 27.26GiB,671MB / 17.3MB,243MB / 1.08GB,218
2025-12-09T11:57:40+0100,2.16%,1.473GiB / 27.26GiB,671MB / 17.3MB,243MB / 1.08GB,217
2025-12-09T11:57:43+0100,440.80%,1.804GiB / 27.26GiB,671MB / 17.3MB,243MB / 1.08GB,250
2025-12-09T11:57:45+0100,118.27%,1.84GiB / 27.26GiB,671MB / 17.3MB,243MB / 1.08GB,249
2025-12-09T11:57:48+0100,176.94%,1.936GiB / 27.26GiB,671MB / 17.3MB,243MB / 1.15GB,249
2025-12-09T11:57:51+0100,156.20%,1.943GiB / 27.26GiB,671MB / 17.3MB,243MB / 1.27GB,253
2025-12-09T11:57:53+0100,380.14%,2.006GiB / 27.26GiB,671MB / 17.3MB,243MB / 1.27GB,259
2025-12-09T11:57:56+0100,678.75%,2.179GiB / 27.26GiB,671MB / 17.3MB,243MB / 1.27GB,313
2025-12-09T11:57:58+0100,1536.51%,3.054GiB / 27.26GiB,672MB / 17.3MB,243MB / 1.27GB,815
2025-12-09T11:58:01+0100,1530.06%,4.205GiB / 27.26GiB,672MB / 17.3MB,243MB / 1.27GB,1057
2025-12-09T11:58:03+0100,1539.63%,5.421GiB / 27.26GiB,672MB / 17.3MB,243MB / 1.27GB,1109
2025-12-09T11:58:06+0100,1538.19%,5.792GiB / 27.26GiB,672MB / 17.3MB,243MB / 1.27GB,1108
2025-12-09T11:58:09+0100,1534.23%,6.31GiB / 27.26GiB,672MB / 17.3MB,243MB / 1.27GB,1156
2025-12-09T11:58:11+0100,1484.48%,6.808GiB / 27.26GiB,672MB / 17.3MB,243MB / 1.27GB,1172
2025-12-09T11:58:14+0100,1437.44%,7.901GiB / 27.26GiB,672MB / 17.3MB,247MB / 1.42GB,1200
2025-12-09T11:58:16+0100,1466.18%,8.91GiB / 27.26GiB,672MB / 17.3MB,247MB / 1.44GB,1216
2025-12-09T11:58:20+0100,1466.52%,9.759GiB / 27.26GiB,672MB / 17.3MB,247MB / 1.44GB,1228
2025-12-09T11:58:23+0100,1411.05%,10.21GiB / 27.26GiB,672MB / 17.3MB,248MB / 1.44GB,1221
2025-12-09T11:58:25+0100,1407.37%,10.62GiB / 27.26GiB,672MB / 17.3MB,248MB / 1.44GB,1223
2025-12-09T11:58:28+0100,1478.31%,10.96GiB / 27.26GiB,672MB / 17.3MB,248MB / 1.44GB,1225
2025-12-09T11:58:30+0100,1500.02%,11.42GiB / 27.26GiB,672MB / 17.3MB,248MB / 1.44GB,1215
2025-12-09T11:58:33+0100,1515.58%,11.94GiB / 27.26GiB,672MB / 17.3MB,248MB / 1.44GB,1238
2025-12-09T11:58:36+0100,1500.66%,12.45GiB / 27.26GiB,672MB / 17.3MB,248MB / 1.44GB,1243
2025-12-09T11:58:38+0100,1532.72%,12.64GiB / 27.26GiB,672MB / 17.3MB,249MB / 1.44GB,1252
2025-12-09T11:58:41+0100,1339.62%,12.96GiB / 27.26GiB,672MB / 17.4MB,249MB / 1.44GB,1262
2025-12-09T11:58:43+0100,1230.77%,13.09GiB / 27.26GiB,672MB / 17.4MB,249MB / 1.45GB,1254
2025-12-09T11:58:46+0100,1164.73%,13.42GiB / 27.26GiB,672MB / 17.4MB,249MB / 1.45GB,1234
2025-12-09T11:58:49+0100,433.64%,13.95GiB / 27.26GiB,672MB / 17.4MB,251MB / 1.45GB,1235
2025-12-09T11:58:52+0100,242.64%,14.05GiB / 27.26GiB,672MB / 17.4MB,254MB / 1.45GB,1232
2025-12-09T11:58:54+0100,89.66%,1.994GiB / 27.26GiB,672MB / 17.4MB,257MB / 1.45GB,135
