timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-04T19:27:28+0100,16.35%,56.75MiB / 27.26GiB,9.98MB / 273kB,176MB / 0B,22
2025-12-04T19:27:31+0100,60.08%,205.8MiB / 27.26GiB,10MB / 280kB,177MB / 130MB,56
2025-12-04T19:27:34+0100,20.31%,217.8MiB / 27.26GiB,10.1MB / 300kB,177MB / 130MB,56
2025-12-04T19:27:36+0100,9.47%,227.4MiB / 27.26GiB,10.2MB / 319kB,177MB / 226MB,56
2025-12-04T19:27:39+0100,18.68%,244.5MiB / 27.26GiB,10.6MB / 355kB,177MB / 226MB,61
2025-12-04T19:27:41+0100,11.44%,244.2MiB / 27.26GiB,18.5MB / 672kB,177MB / 226MB,59
2025-12-04T19:27:44+0100,9.63%,265.9MiB / 27.26GiB,20MB / 725kB,177MB / 226MB,56
2025-12-04T19:27:47+0100,9.16%,273.1MiB / 27.26GiB,20.1MB / 741kB,177MB / 226MB,55
2025-12-04T19:27:49+0100,24.81%,277.7MiB / 27.26GiB,20.3MB / 768kB,177MB / 226MB,55
2025-12-04T19:27:52+0100,29.59%,291.8MiB / 27.26GiB,20.5MB / 798kB,177MB / 226MB,56
2025-12-04T19:27:55+0100,44.63%,300MiB / 27.26GiB,40.4MB / 1.34MB,177MB / 226MB,58
2025-12-04T19:27:57+0100,14.02%,300.4MiB / 27.26GiB,64.6MB / 1.97MB,177MB / 226MB,54
2025-12-04T19:28:00+0100,10.76%,301.2MiB / 27.26GiB,64.6MB / 1.98MB,177MB / 226MB,56
2025-12-04T19:28:03+0100,9.72%,301.7MiB / 27.26GiB,64.7MB / 2MB,177MB / 286MB,55
2025-12-04T19:28:05+0100,10.46%,293.4MiB / 27.26GiB,64.8MB / 2.02MB,177MB / 286MB,55
2025-12-04T19:28:08+0100,7.16%,294.2MiB / 27.26GiB,64.8MB / 2.04MB,177MB / 286MB,56
2025-12-04T19:28:10+0100,6.47%,295.3MiB / 27.26GiB,64.9MB / 2.05MB,177MB / 286MB,55
2025-12-04T19:28:13+0100,10.01%,295.1MiB / 27.26GiB,65MB / 2.08MB,177MB / 286MB,53
2025-12-04T19:28:16+0100,20.56%,307MiB / 27.26GiB,65.1MB / 2.09MB,177MB / 286MB,56
2025-12-04T19:28:18+0100,16.59%,307.4MiB / 27.26GiB,65.1MB / 2.11MB,177MB / 286MB,54
2025-12-04T19:28:21+0100,6.06%,303MiB / 27.26GiB,65.2MB / 2.13MB,177MB / 286MB,53
2025-12-04T19:28:24+0100,4.72%,303.3MiB / 27.26GiB,65.2MB / 2.14MB,177MB / 286MB,53
2025-12-04T19:28:26+0100,11.55%,305.2MiB / 27.26GiB,66MB / 2.2MB,177MB / 286MB,58
2025-12-04T19:28:29+0100,3.47%,305.3MiB / 27.26GiB,71MB / 2.37MB,177MB / 293MB,58
2025-12-04T19:28:32+0100,336.13%,208.7MiB / 27.26GiB,72.4MB / 2.41MB,177MB / 293MB,56
2025-12-04T19:28:34+0100,22.51%,225.4MiB / 27.26GiB,72.6MB / 2.43MB,177MB / 293MB,56
2025-12-04T19:28:37+0100,16.51%,235.4MiB / 27.26GiB,72.8MB / 2.45MB,177MB / 293MB,56
2025-12-04T19:28:39+0100,6.42%,241.6MiB / 27.26GiB,73.1MB / 2.47MB,177MB / 293MB,54
2025-12-04T19:28:42+0100,8.10%,251.1MiB / 27.26GiB,73.3MB / 2.49MB,177MB / 293MB,54
2025-12-04T19:28:44+0100,7.85%,267.6MiB / 27.26GiB,73.7MB / 2.52MB,177MB / 299MB,54
2025-12-04T19:28:47+0100,7.79%,272.9MiB / 27.26GiB,74MB / 2.54MB,177MB / 299MB,54
2025-12-04T19:28:50+0100,24.01%,316.3MiB / 27.26GiB,76.2MB / 2.61MB,177MB / 299MB,56
2025-12-04T19:28:52+0100,22.87%,303.5MiB / 27.26GiB,78.5MB / 2.72MB,177MB / 299MB,61
2025-12-04T19:28:55+0100,65.24%,313.8MiB / 27.26GiB,78.8MB / 2.75MB,177MB / 299MB,56
2025-12-04T19:28:57+0100,16.22%,311.3MiB / 27.26GiB,93.2MB / 3.11MB,177MB / 299MB,58
2025-12-04T19:29:00+0100,57.94%,385.9MiB / 27.26GiB,96.8MB / 3.19MB,177MB / 312MB,56
2025-12-04T19:29:03+0100,36.92%,405.7MiB / 27.26GiB,98.4MB / 3.25MB,177MB / 312MB,59
2025-12-04T19:29:05+0100,7.47%,416.5MiB / 27.26GiB,98.4MB / 3.27MB,177MB / 316MB,57
2025-12-04T19:29:08+0100,876.61%,570.2MiB / 27.26GiB,99.6MB / 3.3MB,177MB / 316MB,66
2025-12-04T19:29:10+0100,789.41%,612.5MiB / 27.26GiB,99.6MB / 3.3MB,177MB / 316MB,66
2025-12-04T19:29:13+0100,217.54%,688.2MiB / 27.26GiB,100MB / 3.34MB,177MB / 316MB,62
2025-12-04T19:29:16+0100,482.11%,683.6MiB / 27.26GiB,101MB / 3.38MB,177MB / 316MB,65
2025-12-04T19:29:19+0100,516.82%,834.7MiB / 27.26GiB,101MB / 3.38MB,177MB / 361MB,68
2025-12-04T19:29:21+0100,157.49%,916.6MiB / 27.26GiB,102MB / 3.41MB,177MB / 361MB,66
2025-12-04T19:29:24+0100,20.94%,918.8MiB / 27.26GiB,102MB / 3.43MB,177MB / 364MB,62
2025-12-04T19:29:26+0100,33.37%,900.7MiB / 27.26GiB,102MB / 3.45MB,177MB / 364MB,62
2025-12-04T19:29:29+0100,0.84%,901.1MiB / 27.26GiB,104MB / 3.51MB,177MB / 364MB,66
2025-12-04T19:29:32+0100,66.60%,896.6MiB / 27.26GiB,106MB / 3.58MB,177MB / 364MB,61
2025-12-04T19:29:34+0100,1.13%,896.2MiB / 27.26GiB,106MB / 3.59MB,177MB / 364MB,60
2025-12-04T19:29:37+0100,3.24%,897.1MiB / 27.26GiB,108MB / 3.64MB,177MB / 364MB,64
2025-12-04T19:29:39+0100,217.11%,915.2MiB / 27.26GiB,116MB / 3.88MB,177MB / 379MB,64
2025-12-04T19:29:42+0100,73.61%,939MiB / 27.26GiB,117MB / 3.91MB,177MB / 380MB,61
2025-12-04T19:29:44+0100,17.46%,939.3MiB / 27.26GiB,117MB / 3.93MB,177MB / 383MB,59
2025-12-04T19:29:47+0100,6.11%,939.9MiB / 27.26GiB,117MB / 3.95MB,177MB / 383MB,58
2025-12-04T19:29:50+0100,6.52%,940MiB / 27.26GiB,117MB / 3.97MB,177MB / 383MB,60
2025-12-04T19:29:52+0100,4.54%,940.6MiB / 27.26GiB,117MB / 4.01MB,177MB / 383MB,64
2025-12-04T19:29:55+0100,15.66%,941.8MiB / 27.26GiB,134MB / 4.45MB,177MB / 383MB,63
2025-12-04T19:29:57+0100,3.13%,953.7MiB / 27.26GiB,135MB / 4.49MB,177MB / 383MB,58
2025-12-04T19:30:00+0100,5.17%,953.7MiB / 27.26GiB,135MB / 4.52MB,177MB / 412MB,61
2025-12-04T19:30:03+0100,8.78%,955.1MiB / 27.26GiB,146MB / 4.77MB,177MB / 412MB,63
2025-12-04T19:30:06+0100,34.66%,963.6MiB / 27.26GiB,154MB / 4.99MB,177MB / 415MB,74
2025-12-04T19:30:08+0100,0.64%,99.39MiB / 27.26GiB,155MB / 5.02MB,180MB / 415MB,29
2025-12-04T19:30:11+0100,24.43%,101.4MiB / 27.26GiB,164MB / 5.27MB,180MB / 415MB,29
2025-12-04T19:30:13+0100,145.78%,196.5MiB / 27.26GiB,173MB / 5.51MB,180MB / 432MB,44
2025-12-04T19:30:16+0100,16.22%,198MiB / 27.26GiB,179MB / 5.65MB,180MB / 432MB,44
2025-12-04T19:30:19+0100,18.46%,203.5MiB / 27.26GiB,197MB / 6.07MB,180MB / 432MB,46
2025-12-04T19:30:21+0100,8.15%,204.1MiB / 27.26GiB,207MB / 6.32MB,180MB / 432MB,46
2025-12-04T19:30:24+0100,0.23%,212.5MiB / 27.26GiB,213MB / 6.46MB,180MB / 432MB,46
2025-12-04T19:30:27+0100,0.12%,212.5MiB / 27.26GiB,213MB / 6.46MB,180MB / 432MB,46
2025-12-04T19:30:29+0100,0.85%,212.9MiB / 27.26GiB,214MB / 6.5MB,180MB / 432MB,46
2025-12-04T19:30:32+0100,0.81%,212.9MiB / 27.26GiB,215MB / 6.53MB,180MB / 556MB,46
2025-12-04T19:30:35+0100,1.54%,212.9MiB / 27.26GiB,218MB / 6.6MB,180MB / 556MB,46
2025-12-04T19:30:37+0100,13.73%,214.3MiB / 27.26GiB,231MB / 6.91MB,180MB / 564MB,46
2025-12-04T19:30:40+0100,8.63%,214.2MiB / 27.26GiB,243MB / 7.2MB,180MB / 564MB,46
2025-12-04T19:30:42+0100,12.35%,214.9MiB / 27.26GiB,274MB / 7.92MB,180MB / 564MB,46
2025-12-04T19:30:45+0100,6.27%,215.4MiB / 27.26GiB,285MB / 8.21MB,180MB / 564MB,46
2025-12-04T19:30:48+0100,11.92%,216.4MiB / 27.26GiB,305MB / 8.67MB,180MB / 564MB,46
2025-12-04T19:30:50+0100,226.02%,342.6MiB / 27.26GiB,314MB / 8.89MB,180MB / 564MB,82
2025-12-04T19:30:53+0100,449.81%,680.4MiB / 27.26GiB,314MB / 8.89MB,180MB / 564MB,114
2025-12-04T19:30:55+0100,72.19%,720.3MiB / 27.26GiB,314MB / 8.9MB,180MB / 564MB,106
2025-12-04T19:30:58+0100,29.37%,723.3MiB / 27.26GiB,332MB / 9.39MB,180MB / 655MB,105
2025-12-04T19:31:01+0100,527.09%,847.5MiB / 27.26GiB,334MB / 9.44MB,180MB / 691MB,122
2025-12-04T19:31:03+0100,125.36%,1.176GiB / 27.26GiB,334MB / 9.44MB,180MB / 692MB,129
2025-12-04T19:31:06+0100,14.47%,1.343GiB / 27.26GiB,334MB / 9.44MB,180MB / 692MB,131
2025-12-04T19:31:09+0100,112.86%,1.375GiB / 27.26GiB,334MB / 9.47MB,180MB / 692MB,145
2025-12-04T19:31:11+0100,5.19%,1.369GiB / 27.26GiB,334MB / 9.48MB,180MB / 692MB,142
2025-12-04T19:31:14+0100,105.69%,1.4GiB / 27.26GiB,335MB / 9.5MB,180MB / 693MB,156
2025-12-04T19:31:17+0100,33.75%,1.403GiB / 27.26GiB,335MB / 9.52MB,180MB / 694MB,159
2025-12-04T19:31:19+0100,31.32%,1.408GiB / 27.26GiB,335MB / 9.54MB,180MB / 694MB,165
2025-12-04T19:31:22+0100,22.46%,1.463GiB / 27.26GiB,335MB / 9.6MB,180MB / 696MB,186
2025-12-04T19:31:24+0100,46.90%,1.48GiB / 27.26GiB,341MB / 9.86MB,180MB / 698MB,222
2025-12-04T19:31:27+0100,15.99%,1.488GiB / 27.26GiB,366MB / 10.8MB,180MB / 720MB,222
2025-12-04T19:31:29+0100,18.66%,1.489GiB / 27.26GiB,397MB / 11.7MB,180MB / 765MB,218
2025-12-04T19:31:32+0100,922.30%,1.824GiB / 27.26GiB,397MB / 11.7MB,180MB / 837MB,255
2025-12-04T19:31:35+0100,113.07%,2.004GiB / 27.26GiB,397MB / 11.7MB,180MB / 837MB,250
2025-12-04T19:31:37+0100,438.31%,2.059GiB / 27.26GiB,397MB / 11.7MB,180MB / 837MB,258
2025-12-04T19:31:40+0100,103.61%,2.059GiB / 27.26GiB,397MB / 11.7MB,180MB / 977MB,250
2025-12-04T19:31:42+0100,313.23%,2.133GiB / 27.26GiB,397MB / 11.7MB,180MB / 1GB,259
2025-12-04T19:31:45+0100,405.45%,2.197GiB / 27.26GiB,397MB / 11.7MB,180MB / 1GB,277
2025-12-04T19:31:48+0100,1478.27%,3.005GiB / 27.26GiB,398MB / 11.8MB,180MB / 1GB,745
2025-12-04T19:31:50+0100,1439.65%,3.92GiB / 27.26GiB,398MB / 11.8MB,180MB / 1GB,1002
2025-12-04T19:31:53+0100,1366.92%,4.704GiB / 27.26GiB,398MB / 11.8MB,181MB / 1.01GB,1056
2025-12-04T19:31:56+0100,1465.71%,5.263GiB / 27.26GiB,398MB / 11.8MB,182MB / 1.01GB,1080
2025-12-04T19:31:58+0100,1423.01%,5.989GiB / 27.26GiB,398MB / 11.8MB,182MB / 1.01GB,1103
2025-12-04T19:32:01+0100,1470.67%,6.515GiB / 27.26GiB,398MB / 11.8MB,187MB / 1.01GB,1125
2025-12-04T19:32:04+0100,1392.93%,6.997GiB / 27.26GiB,398MB / 11.8MB,187MB / 1.16GB,1183
2025-12-04T19:32:06+0100,1412.83%,7.493GiB / 27.26GiB,398MB / 11.8MB,187MB / 1.16GB,1210
2025-12-04T19:32:09+0100,1357.04%,8.005GiB / 27.26GiB,398MB / 11.8MB,187MB / 1.17GB,1214
2025-12-04T19:32:11+0100,1367.08%,8.687GiB / 27.26GiB,398MB / 11.8MB,187MB / 1.17GB,1224
2025-12-04T19:32:14+0100,1511.04%,9.314GiB / 27.26GiB,398MB / 11.8MB,190MB / 1.17GB,1235
2025-12-04T19:32:17+0100,1424.47%,9.592GiB / 27.26GiB,398MB / 11.8MB,207MB / 1.17GB,1243
2025-12-04T19:32:19+0100,1342.12%,9.936GiB / 27.26GiB,398MB / 11.8MB,211MB / 1.18GB,1240
2025-12-04T19:32:22+0100,1423.32%,10.51GiB / 27.26GiB,398MB / 11.8MB,213MB / 1.18GB,1240
2025-12-04T19:32:25+0100,1474.76%,11.11GiB / 27.26GiB,398MB / 11.8MB,221MB / 1.18GB,1237
2025-12-04T19:32:27+0100,1472.19%,11.73GiB / 27.26GiB,398MB / 11.8MB,226MB / 1.18GB,1244
2025-12-04T19:32:30+0100,1397.22%,12.05GiB / 27.26GiB,398MB / 11.8MB,227MB / 1.18GB,1254
2025-12-04T19:32:33+0100,1452.15%,12.64GiB / 27.26GiB,398MB / 11.8MB,229MB / 1.18GB,1242
2025-12-04T19:32:35+0100,1311.63%,8.815GiB / 27.26GiB,398MB / 11.8MB,235MB / 1.18GB,877
2025-12-04T19:32:38+0100,1196.99%,8.95GiB / 27.26GiB,398MB / 11.8MB,241MB / 1.18GB,886
2025-12-04T19:32:41+0100,1119.14%,9.343GiB / 27.26GiB,398MB / 11.8MB,246MB / 1.18GB,882
2025-12-04T19:32:43+0100,549.67%,9.48GiB / 27.26GiB,398MB / 11.8MB,250MB / 1.18GB,884
2025-12-04T19:32:46+0100,239.80%,9.572GiB / 27.26GiB,398MB / 11.8MB,252MB / 1.18GB,879
2025-12-04T19:32:49+0100,401.26%,5.98GiB / 27.26GiB,398MB / 11.8MB,256MB / 1.18GB,591
2025-12-04T19:32:51+0100,0.00%,0B / 0B,0B / 0B,0B / 0B,0
