timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-04T17:05:02+0100,36.57%,97.85MiB / 27.26GiB,162MB / 5.01MB,2.97MB / 395MB,30
2025-12-04T17:05:04+0100,148.28%,191MiB / 27.26GiB,172MB / 5.28MB,2.97MB / 455MB,50
2025-12-04T17:05:07+0100,26.81%,201.3MiB / 27.26GiB,199MB / 5.89MB,2.97MB / 455MB,47
2025-12-04T17:05:10+0100,21.69%,204.3MiB / 27.26GiB,227MB / 6.54MB,2.97MB / 462MB,47
2025-12-04T17:05:12+0100,15.22%,204.8MiB / 27.26GiB,262MB / 7.33MB,2.97MB / 462MB,47
2025-12-04T17:05:15+0100,16.81%,205.6MiB / 27.26GiB,291MB / 8.01MB,2.97MB / 462MB,47
2025-12-04T17:05:18+0100,71.69%,216.4MiB / 27.26GiB,314MB / 8.54MB,2.97MB / 462MB,49
2025-12-04T17:05:20+0100,337.98%,577.3MiB / 27.26GiB,314MB / 8.54MB,2.97MB / 462MB,105
2025-12-04T17:05:23+0100,223.25%,723.7MiB / 27.26GiB,314MB / 8.54MB,2.97MB / 462MB,113
2025-12-04T17:05:25+0100,25.32%,718.8MiB / 27.26GiB,317MB / 8.65MB,2.97MB / 462MB,108
2025-12-04T17:05:28+0100,709.43%,811.1MiB / 27.26GiB,334MB / 9.04MB,2.97MB / 481MB,122
2025-12-04T17:05:31+0100,325.02%,996.7MiB / 27.26GiB,334MB / 9.04MB,2.97MB / 482MB,131
2025-12-04T17:05:33+0100,265.21%,1.503GiB / 27.26GiB,334MB / 9.04MB,2.97MB / 482MB,136
2025-12-04T17:05:36+0100,85.56%,1.515GiB / 27.26GiB,334MB / 9.07MB,2.97MB / 575MB,141
2025-12-04T17:05:38+0100,8.10%,1.522GiB / 27.26GiB,334MB / 9.08MB,2.97MB / 575MB,143
2025-12-04T17:05:41+0100,46.95%,1.557GiB / 27.26GiB,335MB / 9.13MB,2.97MB / 577MB,165
2025-12-04T17:05:44+0100,25.02%,1.595GiB / 27.26GiB,335MB / 9.2MB,2.97MB / 578MB,187
2025-12-04T17:05:47+0100,56.83%,1.606GiB / 27.26GiB,343MB / 9.5MB,2.97MB / 583MB,222
2025-12-04T17:05:49+0100,27.29%,1.62GiB / 27.26GiB,372MB / 10.6MB,2.97MB / 761MB,222
2025-12-04T17:05:52+0100,327.93%,1.646GiB / 27.26GiB,397MB / 11.3MB,2.97MB / 801MB,253
2025-12-04T17:05:54+0100,275.89%,1.788GiB / 27.26GiB,397MB / 11.3MB,2.97MB / 802MB,252
2025-12-04T17:05:57+0100,140.15%,1.737GiB / 27.26GiB,397MB / 11.3MB,2.97MB / 802MB,251
2025-12-04T17:06:00+0100,172.82%,1.781GiB / 27.26GiB,397MB / 11.3MB,2.97MB / 871MB,254
2025-12-04T17:06:03+0100,134.03%,1.791GiB / 27.26GiB,397MB / 11.3MB,2.97MB / 993MB,254
2025-12-04T17:06:05+0100,373.87%,1.834GiB / 27.26GiB,397MB / 11.3MB,2.97MB / 993MB,260
2025-12-04T17:06:08+0100,274.05%,1.884GiB / 27.26GiB,397MB / 11.3MB,2.97MB / 993MB,272
2025-12-04T17:06:10+0100,813.87%,2.007GiB / 27.26GiB,411MB / 11.9MB,2.97MB / 1.01GB,318
2025-12-04T17:06:13+0100,28.63%,2.005GiB / 27.26GiB,442MB / 13.2MB,2.97MB / 1.02GB,308
2025-12-04T17:06:16+0100,23.63%,1.988GiB / 27.26GiB,471MB / 14.5MB,2.97MB / 1.04GB,305
2025-12-04T17:06:18+0100,18.78%,1.996GiB / 27.26GiB,498MB / 15.6MB,2.97MB / 1.05GB,307
2025-12-04T17:06:21+0100,16.18%,2.023GiB / 27.26GiB,527MB / 16.8MB,2.97MB / 1.06GB,319
2025-12-04T17:06:23+0100,14.72%,2.027GiB / 27.26GiB,557MB / 18MB,2.97MB / 1.09GB,317
2025-12-04T17:06:26+0100,22.59%,2.027GiB / 27.26GiB,595MB / 19.3MB,2.97MB / 1.28GB,315
2025-12-04T17:06:29+0100,37.44%,2.032GiB / 27.26GiB,623MB / 20.2MB,2.97MB / 1.29GB,317
2025-12-04T17:06:32+0100,1247.90%,2.299GiB / 27.26GiB,653MB / 21.2MB,2.97MB / 1.34GB,383
2025-12-04T17:06:34+0100,1314.30%,2.501GiB / 27.26GiB,681MB / 22.2MB,2.97MB / 1.38GB,430
2025-12-04T17:06:37+0100,1453.30%,3.011GiB / 27.26GiB,711MB / 23.2MB,2.97MB / 1.4GB,629
2025-12-04T17:06:39+0100,1471.04%,3.826GiB / 27.26GiB,742MB / 24.2MB,2.97MB / 1.41GB,892
2025-12-04T17:06:42+0100,1490.61%,4.477GiB / 27.26GiB,775MB / 25.1MB,2.97MB / 1.46GB,899
2025-12-04T17:06:45+0100,1487.38%,4.811GiB / 27.26GiB,806MB / 25.8MB,2.97MB / 1.46GB,865
2025-12-04T17:06:48+0100,1493.30%,5.362GiB / 27.26GiB,836MB / 26.5MB,2.97MB / 1.49GB,862
2025-12-04T17:06:50+0100,1486.24%,5.953GiB / 27.26GiB,867MB / 27.3MB,2.97MB / 1.61GB,889
2025-12-04T17:06:53+0100,1262.27%,6.328GiB / 27.26GiB,897MB / 28.3MB,2.97MB / 1.64GB,907
2025-12-04T17:06:55+0100,484.26%,6.55GiB / 27.26GiB,925MB / 29.3MB,2.97MB / 1.64GB,906
2025-12-04T17:06:58+0100,313.84%,6.611GiB / 27.26GiB,960MB / 30.3MB,2.97MB / 1.68GB,892
2025-12-04T17:07:01+0100,864.65%,7.129GiB / 27.26GiB,990MB / 31MB,2.99MB / 1.69GB,889
2025-12-04T17:07:04+0100,1154.05%,7.536GiB / 27.26GiB,1.02GB / 31.8MB,3MB / 1.7GB,899
2025-12-04T17:07:06+0100,397.15%,7.81GiB / 27.26GiB,1.05GB / 32.7MB,3.01MB / 1.71GB,908
2025-12-04T17:07:09+0100,1115.55%,7.995GiB / 27.26GiB,1.08GB / 33.4MB,3.01MB / 1.79GB,908
2025-12-04T17:07:11+0100,1470.08%,8.489GiB / 27.26GiB,1.09GB / 33.6MB,3.45MB / 1.89GB,927
2025-12-04T17:07:14+0100,1310.86%,8.92GiB / 27.26GiB,1.09GB / 33.6MB,4.94MB / 1.89GB,936
2025-12-04T17:07:17+0100,513.76%,8.938GiB / 27.26GiB,1.09GB / 33.6MB,7.71MB / 1.89GB,932
2025-12-04T17:07:20+0100,460.04%,9.067GiB / 27.26GiB,1.09GB / 33.6MB,9.02MB / 1.89GB,923
2025-12-04T17:07:22+0100,280.50%,9.152GiB / 27.26GiB,1.09GB / 33.6MB,10.5MB / 1.92GB,921
2025-12-04T17:07:25+0100,260.34%,9.187GiB / 27.26GiB,1.09GB / 33.6MB,12.6MB / 1.92GB,919
2025-12-04T17:07:27+0100,244.18%,9.187GiB / 27.26GiB,1.09GB / 33.6MB,12.6MB / 1.93GB,918
2025-12-04T17:07:30+0100,228.07%,9.187GiB / 27.26GiB,1.09GB / 33.6MB,12.6MB / 1.93GB,917
2025-12-04T17:07:33+0100,193.91%,9.19GiB / 27.26GiB,1.09GB / 33.6MB,12.6MB / 1.95GB,918
2025-12-04T17:07:35+0100,113.05%,3.589GiB / 27.26GiB,1.09GB / 33.6MB,13.1MB / 1.95GB,173
