timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-09T12:50:47+0100,3.59%,1.153GiB / 27.26GiB,135MB / 4.27MB,253MB / 399MB,71
2025-12-09T12:50:50+0100,4.69%,1.153GiB / 27.26GiB,135MB / 4.29MB,253MB / 399MB,71
2025-12-09T12:50:52+0100,21.05%,1.154GiB / 27.26GiB,150MB / 4.65MB,253MB / 399MB,76
2025-12-09T12:50:55+0100,7.72%,140.7MiB / 27.26GiB,156MB / 4.84MB,266MB / 399MB,29
2025-12-09T12:50:58+0100,46.48%,149MiB / 27.26GiB,184MB / 5.52MB,266MB / 399MB,29
2025-12-09T12:51:01+0100,41.90%,152.9MiB / 27.26GiB,211MB / 6.13MB,266MB / 445MB,29
2025-12-09T12:51:03+0100,45.28%,156.1MiB / 27.26GiB,239MB / 6.74MB,266MB / 445MB,29
2025-12-09T12:51:06+0100,39.07%,161MiB / 27.26GiB,266MB / 7.34MB,266MB / 456MB,29
2025-12-09T12:51:08+0100,41.56%,168.9MiB / 27.26GiB,298MB / 8.05MB,266MB / 456MB,29
2025-12-09T12:51:11+0100,42.98%,175MiB / 27.26GiB,326MB / 8.67MB,266MB / 456MB,29
2025-12-09T12:51:14+0100,39.10%,180.4MiB / 27.26GiB,352MB / 9.24MB,266MB / 456MB,29
2025-12-09T12:51:16+0100,43.43%,186MiB / 27.26GiB,380MB / 9.86MB,266MB / 456MB,29
2025-12-09T12:51:19+0100,43.27%,200.6MiB / 27.26GiB,409MB / 10.5MB,266MB / 456MB,29
2025-12-09T12:51:21+0100,43.74%,209MiB / 27.26GiB,436MB / 11.1MB,266MB / 456MB,29
2025-12-09T12:51:24+0100,604.33%,236.4MiB / 27.26GiB,447MB / 11.3MB,266MB / 456MB,35
2025-12-09T12:51:27+0100,94.54%,200.8MiB / 27.26GiB,447MB / 11.3MB,268MB / 739MB,45
2025-12-09T12:51:29+0100,35.44%,248.8MiB / 27.26GiB,467MB / 11.8MB,269MB / 739MB,43
2025-12-09T12:51:32+0100,29.87%,251.5MiB / 27.26GiB,491MB / 12.3MB,269MB / 739MB,43
2025-12-09T12:51:34+0100,28.87%,261.8MiB / 27.26GiB,519MB / 12.9MB,269MB / 739MB,43
2025-12-09T12:51:37+0100,18.85%,264.9MiB / 27.26GiB,548MB / 13.6MB,269MB / 739MB,43
2025-12-09T12:51:39+0100,16.33%,270.9MiB / 27.26GiB,582MB / 14.3MB,269MB / 739MB,47
2025-12-09T12:51:42+0100,250.29%,447MiB / 27.26GiB,589MB / 14.4MB,270MB / 739MB,82
2025-12-09T12:51:45+0100,414.66%,671.4MiB / 27.26GiB,589MB / 14.4MB,272MB / 739MB,113
2025-12-09T12:51:47+0100,43.81%,699.3MiB / 27.26GiB,589MB / 14.5MB,273MB / 739MB,107
2025-12-09T12:51:50+0100,526.27%,813.6MiB / 27.26GiB,608MB / 15MB,273MB / 757MB,123
2025-12-09T12:51:52+0100,651.50%,889.8MiB / 27.26GiB,608MB / 15MB,274MB / 759MB,129
2025-12-09T12:51:55+0100,207.22%,1.428GiB / 27.26GiB,608MB / 15MB,274MB / 759MB,138
2025-12-09T12:51:58+0100,124.41%,1.421GiB / 27.26GiB,608MB / 15MB,274MB / 851MB,146
2025-12-09T12:52:01+0100,68.97%,1.43GiB / 27.26GiB,609MB / 15MB,274MB / 852MB,157
2025-12-09T12:52:03+0100,51.56%,1.469GiB / 27.26GiB,609MB / 15MB,274MB / 853MB,165
2025-12-09T12:52:06+0100,45.72%,1.496GiB / 27.26GiB,609MB / 15.1MB,274MB / 855MB,202
2025-12-09T12:52:08+0100,38.03%,1.51GiB / 27.26GiB,637MB / 16.2MB,274MB / 881MB,222
2025-12-09T12:52:11+0100,22.29%,1.51GiB / 27.26GiB,665MB / 17.1MB,274MB / 909MB,219
2025-12-09T12:52:14+0100,1391.78%,1.663GiB / 27.26GiB,671MB / 17.3MB,274MB / 1.08GB,259
2025-12-09T12:52:16+0100,240.05%,1.752GiB / 27.26GiB,671MB / 17.3MB,274MB / 1.08GB,257
2025-12-09T12:52:19+0100,324.23%,1.775GiB / 27.26GiB,671MB / 17.3MB,274MB / 1.08GB,261
2025-12-09T12:52:21+0100,131.61%,1.836GiB / 27.26GiB,671MB / 17.3MB,274MB / 1.15GB,254
2025-12-09T12:52:24+0100,351.09%,1.871GiB / 27.26GiB,671MB / 17.3MB,275MB / 1.26GB,260
2025-12-09T12:52:27+0100,363.96%,1.962GiB / 27.26GiB,671MB / 17.3MB,275MB / 1.26GB,261
2025-12-09T12:52:29+0100,1053.83%,2.534GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.27GB,634
2025-12-09T12:52:32+0100,1421.03%,3.422GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.27GB,1024
2025-12-09T12:52:34+0100,1511.82%,4.05GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.27GB,1101
2025-12-09T12:52:37+0100,1493.76%,4.609GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.27GB,1124
2025-12-09T12:52:40+0100,1409.20%,5.051GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.27GB,1158
2025-12-09T12:52:43+0100,1486.29%,5.352GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.27GB,1166
2025-12-09T12:52:45+0100,1418.83%,5.714GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.27GB,1187
2025-12-09T12:52:48+0100,1464.47%,6.077GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.27GB,1189
2025-12-09T12:52:50+0100,1426.92%,6.451GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.43GB,1210
2025-12-09T12:52:53+0100,1449.41%,6.741GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1227
2025-12-09T12:52:56+0100,1475.81%,6.962GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1237
2025-12-09T12:52:59+0100,1503.85%,7.057GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1242
2025-12-09T12:53:01+0100,1500.59%,7.132GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1244
2025-12-09T12:53:04+0100,1464.27%,7.219GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1230
2025-12-09T12:53:06+0100,1504.80%,7.305GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1225
2025-12-09T12:53:09+0100,1516.69%,7.368GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1208
2025-12-09T12:53:12+0100,1511.18%,7.395GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1207
2025-12-09T12:53:14+0100,1518.53%,7.43GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1204
2025-12-09T12:53:17+0100,1500.80%,7.458GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1210
2025-12-09T12:53:20+0100,1505.42%,7.468GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1206
2025-12-09T12:53:22+0100,1476.82%,7.476GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1202
2025-12-09T12:53:25+0100,1484.05%,7.486GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1201
2025-12-09T12:53:28+0100,1467.57%,7.5GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1199
2025-12-09T12:53:30+0100,1466.24%,7.515GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1201
2025-12-09T12:53:33+0100,1424.20%,7.525GiB / 27.26GiB,673MB / 17.3MB,275MB / 1.44GB,1191
2025-12-09T12:53:35+0100,1453.40%,7.53GiB / 27.26GiB,673MB / 17.4MB,275MB / 1.44GB,1199
2025-12-09T12:53:38+0100,1430.19%,7.54GiB / 27.26GiB,673MB / 17.4MB,275MB / 1.44GB,1209
2025-12-09T12:53:41+0100,245.43%,2.065GiB / 27.26GiB,673MB / 17.7MB,275MB / 1.44GB,187
2025-12-09T12:53:44+0100,0.00%,0B / 0B,0B / 0B,0B / 0B,0
