timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-04T20:24:22+0100,30.66%,2.19GiB / 27.26GiB,465MB / 15.9MB,223MB / 1.08GB,307
2025-12-04T20:24:24+0100,11.52%,2.191GiB / 27.26GiB,490MB / 16.8MB,223MB / 1.09GB,306
2025-12-04T20:24:27+0100,14.29%,2.192GiB / 27.26GiB,512MB / 17.6MB,223MB / 1.19GB,306
2025-12-04T20:24:30+0100,12.11%,2.193GiB / 27.26GiB,532MB / 18.3MB,223MB / 1.2GB,306
2025-12-04T20:24:32+0100,11.10%,2.195GiB / 27.26GiB,555MB / 19.2MB,223MB / 1.3GB,306
2025-12-04T20:24:35+0100,16.87%,2.195GiB / 27.26GiB,571MB / 19.8MB,223MB / 1.31GB,306
2025-12-04T20:24:37+0100,14.49%,2.197GiB / 27.26GiB,594MB / 20.5MB,223MB / 1.33GB,306
2025-12-04T20:24:40+0100,412.04%,2.25GiB / 27.26GiB,622MB / 21.5MB,224MB / 1.36GB,326
2025-12-04T20:24:43+0100,11.14%,2.278GiB / 27.26GiB,640MB / 22.2MB,224MB / 1.38GB,324
2025-12-04T20:24:45+0100,1242.59%,2.543GiB / 27.26GiB,657MB / 22.7MB,224MB / 1.4GB,413
2025-12-04T20:24:48+0100,1385.84%,3.159GiB / 27.26GiB,672MB / 23.2MB,224MB / 1.45GB,549
2025-12-04T20:24:50+0100,1461.39%,3.871GiB / 27.26GiB,682MB / 23.5MB,224MB / 1.48GB,703
2025-12-04T20:24:53+0100,1392.46%,4.019GiB / 27.26GiB,693MB / 23.9MB,224MB / 1.48GB,626
2025-12-04T20:24:56+0100,1439.61%,4.476GiB / 27.26GiB,712MB / 24.6MB,224MB / 1.49GB,722
2025-12-04T20:24:58+0100,1460.64%,5.14GiB / 27.26GiB,733MB / 25.4MB,225MB / 1.5GB,773
2025-12-04T20:25:01+0100,1410.72%,5.502GiB / 27.26GiB,757MB / 26.3MB,225MB / 1.51GB,790
2025-12-04T20:25:04+0100,401.41%,5.787GiB / 27.26GiB,780MB / 27.1MB,225MB / 1.51GB,787
2025-12-04T20:25:06+0100,348.86%,5.865GiB / 27.26GiB,803MB / 28MB,225MB / 1.51GB,781
2025-12-04T20:25:09+0100,1338.29%,6.373GiB / 27.26GiB,826MB / 28.8MB,225MB / 1.56GB,780
2025-12-04T20:25:12+0100,719.09%,6.521GiB / 27.26GiB,843MB / 29.4MB,225MB / 1.58GB,772
2025-12-04T20:25:14+0100,544.42%,6.629GiB / 27.26GiB,862MB / 30.1MB,225MB / 1.59GB,767
2025-12-04T20:25:17+0100,1183.74%,6.974GiB / 27.26GiB,879MB / 30.7MB,225MB / 1.61GB,785
2025-12-04T20:25:19+0100,1265.43%,7.512GiB / 27.26GiB,894MB / 31.3MB,225MB / 1.66GB,796
2025-12-04T20:25:22+0100,1251.89%,8.008GiB / 27.26GiB,908MB / 31.7MB,225MB / 1.69GB,817
2025-12-04T20:25:24+0100,725.65%,8.386GiB / 27.26GiB,925MB / 32.4MB,225MB / 1.69GB,812
2025-12-04T20:25:27+0100,478.06%,8.677GiB / 27.26GiB,939MB / 32.8MB,225MB / 1.74GB,805
2025-12-04T20:25:30+0100,248.72%,8.681GiB / 27.26GiB,952MB / 33.3MB,225MB / 1.74GB,799
2025-12-04T20:25:32+0100,248.96%,8.708GiB / 27.26GiB,967MB / 33.8MB,225MB / 1.78GB,795
2025-12-04T20:25:35+0100,219.40%,8.709GiB / 27.26GiB,981MB / 34.3MB,225MB / 1.78GB,794
2025-12-04T20:25:37+0100,170.39%,8.715GiB / 27.26GiB,1GB / 35MB,225MB / 1.84GB,792
2025-12-04T20:25:41+0100,7.88%,8.728GiB / 27.26GiB,1.02GB / 35.6MB,225MB / 1.84GB,794
2025-12-04T20:25:44+0100,8.54%,8.728GiB / 27.26GiB,1.03GB / 36.1MB,225MB / 1.86GB,790
2025-12-04T20:25:46+0100,8.61%,8.728GiB / 27.26GiB,1.04GB / 36.5MB,225MB / 1.86GB,787
2025-12-04T20:25:49+0100,7.71%,8.728GiB / 27.26GiB,1.05GB / 36.9MB,225MB / 1.86GB,784
2025-12-04T20:25:51+0100,7.62%,8.755GiB / 27.26GiB,1.07GB / 37.3MB,225MB / 1.89GB,784
2025-12-04T20:25:54+0100,54.40%,8.783GiB / 27.26GiB,1.07GB / 37.5MB,225MB / 1.96GB,781
2025-12-04T20:25:57+0100,6.87%,8.783GiB / 27.26GiB,1.08GB / 37.7MB,225MB / 1.96GB,779
