timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-08T16:35:03+0100,234.70%,184.5MiB / 27.26GiB,9.98MB / 289kB,0B / 0B,59
2025-12-08T16:35:06+0100,25.95%,205.3MiB / 27.26GiB,10MB / 301kB,0B / 64.8MB,57
2025-12-08T16:35:09+0100,20.76%,218.4MiB / 27.26GiB,10.2MB / 321kB,0B / 64.8MB,57
2025-12-08T16:35:11+0100,15.47%,232MiB / 27.26GiB,10.2MB / 338kB,0B / 174MB,57
2025-12-08T16:35:14+0100,84.25%,268.1MiB / 27.26GiB,20MB / 636kB,0B / 174MB,58
2025-12-08T16:35:16+0100,22.23%,278.5MiB / 27.26GiB,20.2MB / 671kB,0B / 174MB,57
2025-12-08T16:35:19+0100,23.93%,273.6MiB / 27.26GiB,21MB / 723kB,0B / 174MB,63
2025-12-08T16:35:22+0100,22.93%,292.4MiB / 27.26GiB,46.8MB / 1.42MB,0B / 174MB,61
2025-12-08T16:35:24+0100,1.69%,279MiB / 27.26GiB,63.4MB / 1.84MB,0B / 174MB,60
2025-12-08T16:35:27+0100,12.40%,278.9MiB / 27.26GiB,64.6MB / 1.88MB,0B / 174MB,57
2025-12-08T16:35:29+0100,5.84%,280.2MiB / 27.26GiB,64.7MB / 1.9MB,0B / 174MB,55
2025-12-08T16:35:32+0100,24.15%,291.7MiB / 27.26GiB,64.8MB / 1.93MB,0B / 174MB,57
2025-12-08T16:35:35+0100,8.10%,287.4MiB / 27.26GiB,64.9MB / 1.95MB,0B / 174MB,56
2025-12-08T16:35:38+0100,8.58%,287.7MiB / 27.26GiB,64.9MB / 1.97MB,0B / 287MB,55
2025-12-08T16:35:41+0100,4.21%,287.8MiB / 27.26GiB,65MB / 1.99MB,0B / 287MB,54
2025-12-08T16:35:43+0100,9.40%,293.4MiB / 27.26GiB,65.1MB / 2.01MB,0B / 289MB,57
2025-12-08T16:35:46+0100,15.23%,297.1MiB / 27.26GiB,65.2MB / 2.02MB,0B / 289MB,55
2025-12-08T16:35:48+0100,3.34%,296.7MiB / 27.26GiB,65.2MB / 2.04MB,0B / 289MB,54
2025-12-08T16:35:51+0100,22.23%,298.8MiB / 27.26GiB,65.3MB / 2.07MB,0B / 289MB,62
2025-12-08T16:35:54+0100,245.98%,187.4MiB / 27.26GiB,72.5MB / 2.29MB,0B / 289MB,58
2025-12-08T16:35:56+0100,37.86%,216.3MiB / 27.26GiB,72.7MB / 2.31MB,0B / 289MB,57
2025-12-08T16:35:59+0100,26.60%,231.5MiB / 27.26GiB,72.9MB / 2.34MB,0B / 289MB,58
2025-12-08T16:36:01+0100,16.46%,245.4MiB / 27.26GiB,73.4MB / 2.37MB,0B / 289MB,57
2025-12-08T16:36:04+0100,13.80%,264.1MiB / 27.26GiB,74.1MB / 2.4MB,0B / 301MB,57
2025-12-08T16:36:07+0100,21.16%,294.7MiB / 27.26GiB,76.3MB / 2.48MB,0B / 301MB,57
2025-12-08T16:36:09+0100,56.33%,287.4MiB / 27.26GiB,78.6MB / 2.59MB,0B / 301MB,58
2025-12-08T16:36:12+0100,29.08%,297.5MiB / 27.26GiB,78.8MB / 2.62MB,0B / 301MB,58
2025-12-08T16:36:14+0100,19.79%,299.8MiB / 27.26GiB,92.1MB / 2.96MB,0B / 301MB,60
2025-12-08T16:36:17+0100,42.02%,419.8MiB / 27.26GiB,96.9MB / 3.08MB,0B / 316MB,58
2025-12-08T16:36:20+0100,29.70%,447.8MiB / 27.26GiB,98.5MB / 3.15MB,0B / 316MB,58
2025-12-08T16:36:23+0100,13.90%,460.2MiB / 27.26GiB,99.7MB / 3.2MB,0B / 320MB,62
2025-12-08T16:36:25+0100,789.92%,622.6MiB / 27.26GiB,99.7MB / 3.2MB,0B / 320MB,65
2025-12-08T16:36:28+0100,620.81%,692.9MiB / 27.26GiB,99.7MB / 3.21MB,0B / 320MB,65
2025-12-08T16:36:30+0100,153.58%,777.8MiB / 27.26GiB,101MB / 3.24MB,0B / 320MB,59
2025-12-08T16:36:33+0100,454.67%,824.8MiB / 27.26GiB,101MB / 3.27MB,0B / 320MB,65
2025-12-08T16:36:36+0100,353.92%,930.1MiB / 27.26GiB,101MB / 3.27MB,0B / 320MB,63
2025-12-08T16:36:38+0100,37.65%,915.6MiB / 27.26GiB,102MB / 3.3MB,0B / 342MB,58
2025-12-08T16:36:41+0100,41.31%,917.2MiB / 27.26GiB,106MB / 3.41MB,0B / 342MB,57
2025-12-08T16:36:43+0100,20.73%,918.2MiB / 27.26GiB,108MB / 3.48MB,0B / 369MB,65
2025-12-08T16:36:46+0100,380.03%,961.7MiB / 27.26GiB,116MB / 3.65MB,0B / 369MB,64
2025-12-08T16:36:48+0100,40.78%,1009MiB / 27.26GiB,117MB / 3.69MB,0B / 369MB,60
2025-12-08T16:36:51+0100,5.85%,1009MiB / 27.26GiB,117MB / 3.7MB,0B / 369MB,57
2025-12-08T16:36:54+0100,5.71%,1009MiB / 27.26GiB,117MB / 3.72MB,0B / 369MB,57
2025-12-08T16:36:56+0100,6.72%,1014MiB / 27.26GiB,117MB / 3.74MB,0B / 369MB,57
2025-12-08T16:36:59+0100,14.27%,1.002GiB / 27.26GiB,117MB / 3.76MB,0B / 369MB,62
2025-12-08T16:37:02+0100,13.70%,1.006GiB / 27.26GiB,131MB / 4.13MB,0B / 369MB,62
2025-12-08T16:37:04+0100,3.83%,1.028GiB / 27.26GiB,135MB / 4.22MB,0B / 410MB,57
2025-12-08T16:37:07+0100,4.86%,1.028GiB / 27.26GiB,135MB / 4.24MB,0B / 410MB,57
2025-12-08T16:37:10+0100,10.05%,1.029GiB / 27.26GiB,135MB / 4.27MB,0B / 416MB,57
