timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-08T16:55:47+0100,188.33%,1.4GiB / 27.26GiB,335MB / 9.09MB,0B / 680MB,188
2025-12-08T16:55:51+0100,74.33%,1.414GiB / 27.26GiB,349MB / 9.56MB,0B / 691MB,224
2025-12-08T16:55:54+0100,29.28%,1.422GiB / 27.26GiB,376MB / 10.5MB,0B / 714MB,221
2025-12-08T16:55:56+0100,14.97%,1.417GiB / 27.26GiB,397MB / 11.1MB,0B / 742MB,220
2025-12-08T16:55:59+0100,786.16%,1.686GiB / 27.26GiB,397MB / 11.1MB,0B / 750MB,256
2025-12-08T16:56:01+0100,113.40%,1.89GiB / 27.26GiB,397MB / 11.1MB,0B / 805MB,252
2025-12-08T16:56:04+0100,294.40%,1.958GiB / 27.26GiB,397MB / 11.1MB,0B / 823MB,260
2025-12-08T16:56:07+0100,103.34%,1.978GiB / 27.26GiB,397MB / 11.1MB,0B / 993MB,252
2025-12-08T16:56:09+0100,331.63%,2.07GiB / 27.26GiB,397MB / 11.1MB,0B / 999MB,263
2025-12-08T16:56:12+0100,375.51%,2.126GiB / 27.26GiB,397MB / 11.1MB,0B / 1e+03MB,262
2025-12-08T16:56:14+0100,610.93%,2.208GiB / 27.26GiB,398MB / 11.1MB,0B / 1GB,150
2025-12-08T16:56:17+0100,0.00%,0B / 0B,0B / 0B,0B / 0B,0
