timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-09T13:03:27+0100,11.82%,316.2MiB / 27.26GiB,78.6MB / 2.6MB,0B / 300MB,59
2025-12-09T13:03:29+0100,9.01%,328.6MiB / 27.26GiB,78.8MB / 2.63MB,0B / 300MB,59
2025-12-09T13:03:32+0100,497.41%,375.5MiB / 27.26GiB,96.2MB / 3.12MB,0B / 315MB,66
2025-12-09T13:03:34+0100,17.73%,393.5MiB / 27.26GiB,96.9MB / 3.15MB,0B / 315MB,59
2025-12-09T13:03:37+0100,10.21%,397.5MiB / 27.26GiB,98.5MB / 3.21MB,0B / 319MB,56
2025-12-09T13:03:40+0100,815.52%,640.3MiB / 27.26GiB,99.6MB / 3.25MB,0B / 319MB,66
2025-12-09T13:03:42+0100,667.97%,694.9MiB / 27.26GiB,99.6MB / 3.25MB,0B / 319MB,66
2025-12-09T13:03:45+0100,285.93%,786.3MiB / 27.26GiB,100MB / 3.28MB,0B / 319MB,62
2025-12-09T13:03:47+0100,526.88%,862.4MiB / 27.26GiB,101MB / 3.32MB,0B / 319MB,81
2025-12-09T13:03:50+0100,409.99%,1.008GiB / 27.26GiB,101MB / 3.32MB,0B / 319MB,78
2025-12-09T13:03:53+0100,57.41%,1.01GiB / 27.26GiB,102MB / 3.35MB,0B / 366MB,74
2025-12-09T13:03:56+0100,158.90%,1.034GiB / 27.26GiB,106MB / 3.47MB,0B / 366MB,77
2025-12-09T13:03:58+0100,11.77%,1.045GiB / 27.26GiB,107MB / 3.5MB,0B / 369MB,78
2025-12-09T13:04:01+0100,466.19%,1.1GiB / 27.26GiB,116MB / 3.71MB,0B / 369MB,95
2025-12-09T13:04:03+0100,62.47%,1.141GiB / 27.26GiB,117MB / 3.75MB,0B / 369MB,74
2025-12-09T13:04:06+0100,6.68%,1.142GiB / 27.26GiB,117MB / 3.77MB,0B / 369MB,72
2025-12-09T13:04:09+0100,6.54%,1.142GiB / 27.26GiB,117MB / 3.79MB,0B / 369MB,71
2025-12-09T13:04:11+0100,6.08%,1.142GiB / 27.26GiB,117MB / 3.81MB,0B / 369MB,71
2025-12-09T13:04:14+0100,5.19%,1.143GiB / 27.26GiB,117MB / 3.84MB,0B / 395MB,76
2025-12-09T13:04:16+0100,15.60%,1.144GiB / 27.26GiB,132MB / 4.21MB,0B / 395MB,76
2025-12-09T13:04:19+0100,12.34%,1.147GiB / 27.26GiB,135MB / 4.29MB,0B / 399MB,72
2025-12-09T13:04:21+0100,4.48%,1.147GiB / 27.26GiB,135MB / 4.32MB,0B / 399MB,71
2025-12-09T13:04:24+0100,21.33%,1.149GiB / 27.26GiB,149MB / 4.68MB,0B / 399MB,76
2025-12-09T13:04:27+0100,22.45%,97.56MiB / 27.26GiB,155MB / 4.84MB,0B / 399MB,27
2025-12-09T13:04:29+0100,50.90%,107.1MiB / 27.26GiB,181MB / 5.46MB,0B / 399MB,29
2025-12-09T13:04:32+0100,42.24%,110.8MiB / 27.26GiB,208MB / 6.07MB,0B / 436MB,29
2025-12-09T13:04:34+0100,48.70%,113.6MiB / 27.26GiB,230MB / 6.56MB,0B / 445MB,29
2025-12-09T13:04:37+0100,43.26%,118.6MiB / 27.26GiB,264MB / 7.29MB,0B / 456MB,29
2025-12-09T13:04:40+0100,42.01%,126.3MiB / 27.26GiB,291MB / 7.91MB,0B / 456MB,29
2025-12-09T13:04:42+0100,22.87%,130.5MiB / 27.26GiB,313MB / 8.39MB,0B / 456MB,29
2025-12-09T13:04:45+0100,43.78%,135.4MiB / 27.26GiB,335MB / 8.88MB,0B / 456MB,29
2025-12-09T13:04:47+0100,39.45%,140MiB / 27.26GiB,361MB / 9.44MB,0B / 456MB,29
2025-12-09T13:04:50+0100,29.87%,145.7MiB / 27.26GiB,384MB / 9.95MB,0B / 456MB,29
2025-12-09T13:04:53+0100,38.63%,160.2MiB / 27.26GiB,410MB / 10.5MB,0B / 465MB,29
2025-12-09T13:04:56+0100,41.85%,167.1MiB / 27.26GiB,437MB / 11.1MB,0B / 465MB,29
2025-12-09T13:04:58+0100,608.04%,194.6MiB / 27.26GiB,446MB / 11.3MB,0B / 722MB,35
2025-12-09T13:05:01+0100,96.06%,125.3MiB / 27.26GiB,446MB / 11.3MB,0B / 738MB,26
2025-12-09T13:05:03+0100,32.52%,199.9MiB / 27.26GiB,464MB / 11.8MB,0B / 738MB,42
2025-12-09T13:05:06+0100,33.25%,208.5MiB / 27.26GiB,489MB / 12.3MB,0B / 738MB,42
2025-12-09T13:05:09+0100,18.17%,212.7MiB / 27.26GiB,518MB / 13MB,0B / 738MB,42
2025-12-09T13:05:11+0100,19.58%,215.6MiB / 27.26GiB,547MB / 13.7MB,0B / 738MB,42
2025-12-09T13:05:14+0100,16.45%,221.3MiB / 27.26GiB,575MB / 14.3MB,0B / 738MB,46
2025-12-09T13:05:16+0100,87.28%,229.5MiB / 27.26GiB,588MB / 14.6MB,0B / 738MB,49
2025-12-09T13:05:19+0100,359.30%,554.3MiB / 27.26GiB,588MB / 14.6MB,0B / 739MB,102
2025-12-09T13:05:21+0100,166.61%,668.7MiB / 27.26GiB,588MB / 14.6MB,0B / 739MB,106
2025-12-09T13:05:24+0100,59.18%,662.3MiB / 27.26GiB,608MB / 15.1MB,0B / 757MB,110
2025-12-09T13:05:27+0100,562.82%,794.3MiB / 27.26GiB,608MB / 15.1MB,0B / 759MB,126
2025-12-09T13:05:29+0100,117.38%,1.157GiB / 27.26GiB,608MB / 15.1MB,0B / 759MB,129
2025-12-09T13:05:32+0100,19.00%,1.346GiB / 27.26GiB,608MB / 15.2MB,0B / 816MB,132
2025-12-09T13:05:34+0100,20.56%,1.369GiB / 27.26GiB,608MB / 15.2MB,0B / 816MB,142
2025-12-09T13:05:37+0100,143.45%,1.393GiB / 27.26GiB,608MB / 15.2MB,0B / 852MB,159
2025-12-09T13:05:40+0100,172.47%,1.436GiB / 27.26GiB,609MB / 15.3MB,0B / 854MB,181
2025-12-09T13:05:42+0100,71.46%,1.447GiB / 27.26GiB,615MB / 15.6MB,0B / 857MB,222
2025-12-09T13:05:45+0100,34.29%,1.451GiB / 27.26GiB,643MB / 16.6MB,0B / 882MB,219
2025-12-09T13:05:47+0100,20.95%,1.448GiB / 27.26GiB,670MB / 17.4MB,0B / 917MB,218
2025-12-09T13:05:50+0100,185.47%,1.8GiB / 27.26GiB,671MB / 17.4MB,0B / 925MB,253
2025-12-09T13:05:53+0100,120.21%,1.81GiB / 27.26GiB,671MB / 17.4MB,0B / 1.08GB,253
2025-12-09T13:05:56+0100,442.09%,1.922GiB / 27.26GiB,671MB / 17.4MB,0B / 1.08GB,259
2025-12-09T13:05:58+0100,116.70%,1.929GiB / 27.26GiB,671MB / 17.4MB,0B / 1.25GB,250
2025-12-09T13:06:01+0100,317.06%,1.994GiB / 27.26GiB,671MB / 17.4MB,0B / 1.26GB,259
2025-12-09T13:06:03+0100,431.99%,2.14GiB / 27.26GiB,671MB / 17.4MB,0B / 1.26GB,260
2025-12-09T13:06:06+0100,1416.10%,3.106GiB / 27.26GiB,672MB / 17.5MB,0B / 1.27GB,868
2025-12-09T13:06:09+0100,1412.41%,3.85GiB / 27.26GiB,672MB / 17.5MB,0B / 1.27GB,1069
2025-12-09T13:06:11+0100,1468.75%,4.543GiB / 27.26GiB,672MB / 17.5MB,0B / 1.27GB,1100
2025-12-09T13:06:14+0100,1411.36%,5.108GiB / 27.26GiB,672MB / 17.5MB,0B / 1.27GB,1131
2025-12-09T13:06:16+0100,1452.36%,5.597GiB / 27.26GiB,672MB / 17.5MB,0B / 1.27GB,1150
2025-12-09T13:06:19+0100,1395.54%,5.876GiB / 27.26GiB,672MB / 17.5MB,0B / 1.27GB,1178
2025-12-09T13:06:21+0100,1314.32%,6.608GiB / 27.26GiB,672MB / 17.5MB,0B / 1.43GB,1205
2025-12-09T13:06:24+0100,1374.07%,7.183GiB / 27.26GiB,672MB / 17.5MB,0B / 1.43GB,1226
2025-12-09T13:06:27+0100,1377.83%,7.745GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1235
2025-12-09T13:06:30+0100,1339.73%,8.236GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1236
2025-12-09T13:06:32+0100,1425.47%,8.633GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1248
2025-12-09T13:06:35+0100,1343.83%,9.053GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1251
2025-12-09T13:06:38+0100,1396.45%,9.446GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1245
2025-12-09T13:06:41+0100,1356.66%,9.776GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1255
2025-12-09T13:06:44+0100,1453.00%,10.18GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1255
2025-12-09T13:06:46+0100,1412.19%,10.56GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1255
2025-12-09T13:06:49+0100,1454.05%,10.89GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1273
2025-12-09T13:06:51+0100,1417.18%,11.3GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1259
2025-12-09T13:06:54+0100,1428.20%,11.69GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1256
2025-12-09T13:06:57+0100,1384.32%,12.01GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1260
2025-12-09T13:06:59+0100,1340.10%,12.29GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1252
2025-12-09T13:07:02+0100,1148.90%,12.38GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1245
2025-12-09T13:07:04+0100,737.59%,12.39GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1243
2025-12-09T13:07:07+0100,402.96%,12.44GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1220
2025-12-09T13:07:10+0100,409.12%,12.45GiB / 27.26GiB,672MB / 17.5MB,0B / 1.44GB,1217
