timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-09T13:19:39+0100,0.00%,54.01MiB / 27.26GiB,10kB / 7.21kB,0B / 0B,23
2025-12-09T13:19:42+0100,307.68%,202.1MiB / 27.26GiB,9.98MB / 278kB,0B / 131MB,61
2025-12-09T13:19:45+0100,18.93%,191.5MiB / 27.26GiB,10.1MB / 296kB,0B / 131MB,59
2025-12-09T13:19:47+0100,16.60%,206.4MiB / 27.26GiB,10.2MB / 316kB,0B / 229MB,59
2025-12-09T13:19:50+0100,17.11%,229.5MiB / 27.26GiB,10.2MB / 328kB,0B / 229MB,64
2025-12-09T13:19:52+0100,71.95%,253.2MiB / 27.26GiB,20.1MB / 592kB,0B / 229MB,60
2025-12-09T13:19:55+0100,24.24%,260.5MiB / 27.26GiB,20.3MB / 632kB,0B / 229MB,59
2025-12-09T13:19:58+0100,32.45%,267MiB / 27.26GiB,22MB / 703kB,0B / 229MB,65
2025-12-09T13:20:00+0100,18.28%,269.4MiB / 27.26GiB,47.5MB / 1.43MB,0B / 229MB,64
2025-12-09T13:20:03+0100,18.24%,270.4MiB / 27.26GiB,64.6MB / 1.93MB,0B / 229MB,59
2025-12-09T13:20:05+0100,7.03%,270.8MiB / 27.26GiB,64.7MB / 1.95MB,0B / 229MB,58
2025-12-09T13:20:08+0100,4.63%,271.5MiB / 27.26GiB,64.8MB / 1.97MB,0B / 229MB,58
2025-12-09T13:20:11+0100,11.16%,272.6MiB / 27.26GiB,64.8MB / 1.99MB,0B / 229MB,57
2025-12-09T13:20:14+0100,3.48%,273.4MiB / 27.26GiB,64.9MB / 2.01MB,0B / 290MB,56
2025-12-09T13:20:16+0100,4.78%,273.8MiB / 27.26GiB,65MB / 2.03MB,0B / 290MB,56
2025-12-09T13:20:19+0100,5.77%,274.3MiB / 27.26GiB,65MB / 2.05MB,0B / 290MB,56
2025-12-09T13:20:21+0100,5.10%,276.4MiB / 27.26GiB,65.1MB / 2.07MB,0B / 290MB,56
2025-12-09T13:20:24+0100,3.80%,276.8MiB / 27.26GiB,65.2MB / 2.09MB,0B / 290MB,56
2025-12-09T13:20:27+0100,7.66%,277.4MiB / 27.26GiB,65.3MB / 2.11MB,0B / 290MB,56
2025-12-09T13:20:29+0100,16.81%,279.8MiB / 27.26GiB,68.6MB / 2.24MB,0B / 290MB,62
2025-12-09T13:20:32+0100,167.10%,231.4MiB / 27.26GiB,72.4MB / 2.35MB,0B / 290MB,60
2025-12-09T13:20:34+0100,0.07%,231.4MiB / 27.26GiB,72.4MB / 2.35MB,0B / 300MB,60
2025-12-09T13:20:37+0100,49.44%,196.5MiB / 27.26GiB,72.4MB / 2.35MB,0B / 300MB,59
2025-12-09T13:20:39+0100,18.53%,220MiB / 27.26GiB,72.8MB / 2.38MB,0B / 300MB,57
2025-12-09T13:20:42+0100,11.79%,235.9MiB / 27.26GiB,73.3MB / 2.42MB,0B / 300MB,59
2025-12-09T13:20:45+0100,13.83%,258.7MiB / 27.26GiB,73.8MB / 2.45MB,0B / 302MB,59
2025-12-09T13:20:47+0100,16.18%,311MiB / 27.26GiB,76.2MB / 2.51MB,0B / 302MB,59
2025-12-09T13:20:50+0100,91.93%,321MiB / 27.26GiB,78.5MB / 2.63MB,0B / 302MB,61
2025-12-09T13:20:53+0100,7.81%,338.2MiB / 27.26GiB,78.8MB / 2.66MB,0B / 302MB,58
2025-12-09T13:20:55+0100,343.77%,388.3MiB / 27.26GiB,96.2MB / 3.04MB,0B / 311MB,66
2025-12-09T13:20:58+0100,13.17%,416.7MiB / 27.26GiB,96.9MB / 3.08MB,0B / 311MB,58
2025-12-09T13:21:01+0100,10.58%,470MiB / 27.26GiB,98.4MB / 3.14MB,0B / 311MB,56
2025-12-09T13:21:03+0100,488.60%,534.4MiB / 27.26GiB,99.6MB / 3.18MB,0B / 311MB,63
2025-12-09T13:21:06+0100,794.26%,701.4MiB / 27.26GiB,99.6MB / 3.18MB,0B / 311MB,66
2025-12-09T13:21:08+0100,301.45%,777.6MiB / 27.26GiB,100MB / 3.21MB,0B / 311MB,61
2025-12-09T13:21:11+0100,436.60%,911.6MiB / 27.26GiB,101MB / 3.24MB,0B / 330MB,81
2025-12-09T13:21:14+0100,969.99%,861.7MiB / 27.26GiB,101MB / 3.24MB,0B / 330MB,81
2025-12-09T13:21:16+0100,273.72%,1.09GiB / 27.26GiB,101MB / 3.24MB,0B / 334MB,81
2025-12-09T13:21:19+0100,31.79%,1.09GiB / 27.26GiB,102MB / 3.28MB,0B / 334MB,74
2025-12-09T13:21:21+0100,17.19%,1.092GiB / 27.26GiB,106MB / 3.41MB,0B / 334MB,74
2025-12-09T13:21:24+0100,242.72%,1.101GiB / 27.26GiB,116MB / 3.65MB,0B / 334MB,77
2025-12-09T13:21:27+0100,63.90%,1.118GiB / 27.26GiB,117MB / 3.68MB,0B / 334MB,75
2025-12-09T13:21:29+0100,15.15%,1.118GiB / 27.26GiB,117MB / 3.7MB,0B / 334MB,73
2025-12-09T13:21:32+0100,5.68%,1.119GiB / 27.26GiB,117MB / 3.72MB,0B / 392MB,72
2025-12-09T13:21:34+0100,6.06%,1.119GiB / 27.26GiB,117MB / 3.74MB,0B / 392MB,71
2025-12-09T13:21:37+0100,3.77%,1.12GiB / 27.26GiB,117MB / 3.77MB,0B / 397MB,76
