timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-09T10:52:16+0100,527.37%,191.6MiB / 27.26GiB,445MB / 11.3MB,0B / 464MB,27
2025-12-09T10:52:19+0100,150.79%,197.7MiB / 27.26GiB,448MB / 11.4MB,0B / 737MB,46
2025-12-09T10:52:22+0100,23.50%,205.6MiB / 27.26GiB,478MB / 12.1MB,0B / 737MB,42
2025-12-09T10:52:24+0100,20.28%,209.7MiB / 27.26GiB,508MB / 12.8MB,0B / 737MB,42
2025-12-09T10:52:27+0100,15.04%,213MiB / 27.26GiB,536MB / 13.4MB,0B / 737MB,42
2025-12-09T10:52:30+0100,19.19%,218.9MiB / 27.26GiB,565MB / 14.1MB,0B / 737MB,46
2025-12-09T10:52:32+0100,88.56%,226.6MiB / 27.26GiB,587MB / 14.6MB,0B / 737MB,49
2025-12-09T10:52:35+0100,341.53%,538.9MiB / 27.26GiB,587MB / 14.6MB,0B / 737MB,105
2025-12-09T10:52:37+0100,260.35%,631.5MiB / 27.26GiB,587MB / 14.6MB,0B / 737MB,108
2025-12-09T10:52:40+0100,46.90%,645MiB / 27.26GiB,601MB / 14.9MB,4.1kB / 737MB,109
2025-12-09T10:52:42+0100,426.00%,793.3MiB / 27.26GiB,607MB / 15MB,270kB / 757MB,124
2025-12-09T10:52:45+0100,118.55%,1.17GiB / 27.26GiB,607MB / 15MB,291kB / 757MB,129
2025-12-09T10:52:48+0100,18.03%,1.39GiB / 27.26GiB,607MB / 15MB,295kB / 757MB,131
2025-12-09T10:52:50+0100,21.18%,1.419GiB / 27.26GiB,607MB / 15.1MB,295kB / 850MB,142
2025-12-09T10:52:53+0100,120.12%,1.441GiB / 27.26GiB,607MB / 15.1MB,315kB / 851MB,159
2025-12-09T10:52:55+0100,46.36%,1.481GiB / 27.26GiB,608MB / 15.2MB,315kB / 854MB,199
2025-12-09T10:52:58+0100,50.78%,1.481GiB / 27.26GiB,632MB / 16MB,315kB / 874MB,221
2025-12-09T10:53:01+0100,20.67%,1.481GiB / 27.26GiB,661MB / 16.9MB,315kB / 907MB,218
2025-12-09T10:53:04+0100,1451.69%,1.651GiB / 27.26GiB,670MB / 17.1MB,315kB / 1.08GB,258
2025-12-09T10:53:07+0100,209.82%,1.819GiB / 27.26GiB,670MB / 17.1MB,319kB / 1.08GB,254
2025-12-09T10:53:09+0100,569.81%,1.89GiB / 27.26GiB,670MB / 17.1MB,319kB / 1.08GB,259
2025-12-09T10:53:12+0100,108.28%,1.894GiB / 27.26GiB,670MB / 17.1MB,406kB / 1.21GB,253
2025-12-09T10:53:15+0100,291.70%,1.946GiB / 27.26GiB,670MB / 17.1MB,659kB / 1.26GB,259
2025-12-09T10:53:17+0100,416.11%,2.041GiB / 27.26GiB,670MB / 17.1MB,659kB / 1.26GB,260
2025-12-09T10:53:20+0100,155.32%,2.095GiB / 27.26GiB,684MB / 17.6MB,672kB / 1.28GB,274
2025-12-09T10:53:22+0100,474.93%,2.185GiB / 27.26GiB,702MB / 18.4MB,733kB / 1.28GB,324
2025-12-09T10:53:25+0100,44.24%,2.193GiB / 27.26GiB,729MB / 19.3MB,733kB / 1.3GB,316
2025-12-09T10:53:27+0100,21.76%,2.195GiB / 27.26GiB,764MB / 20.6MB,733kB / 1.32GB,314
2025-12-09T10:53:30+0100,65.74%,2.251GiB / 27.26GiB,793MB / 21.8MB,733kB / 1.35GB,326
2025-12-09T10:53:33+0100,11.71%,2.26GiB / 27.26GiB,816MB / 22.7MB,733kB / 1.36GB,324
2025-12-09T10:53:35+0100,30.62%,2.258GiB / 27.26GiB,844MB / 23.7MB,733kB / 1.54GB,325
2025-12-09T10:53:38+0100,28.32%,2.258GiB / 27.26GiB,874MB / 24.7MB,733kB / 1.56GB,323
2025-12-09T10:53:40+0100,1191.03%,2.692GiB / 27.26GiB,911MB / 25.9MB,733kB / 1.61GB,465
2025-12-09T10:53:43+0100,1409.13%,3.045GiB / 27.26GiB,941MB / 26.8MB,733kB / 1.65GB,490
2025-12-09T10:53:46+0100,1315.42%,3.494GiB / 27.26GiB,971MB / 27.6MB,733kB / 1.67GB,632
2025-12-09T10:53:49+0100,1396.62%,4.353GiB / 27.26GiB,1GB / 28.4MB,733kB / 1.68GB,823
2025-12-09T10:53:51+0100,1466.02%,5.2GiB / 27.26GiB,1.03GB / 29.3MB,733kB / 1.7GB,910
2025-12-09T10:53:54+0100,1363.33%,5.496GiB / 27.26GiB,1.06GB / 30.2MB,733kB / 1.74GB,904
2025-12-09T10:53:56+0100,1282.37%,6.006GiB / 27.26GiB,1.09GB / 31MB,733kB / 1.8GB,943
2025-12-09T10:53:59+0100,1008.38%,6.32GiB / 27.26GiB,1.12GB / 31.9MB,733kB / 1.81GB,902
2025-12-09T10:54:02+0100,358.95%,6.543GiB / 27.26GiB,1.14GB / 32.9MB,733kB / 1.82GB,895
2025-12-09T10:54:04+0100,286.42%,6.614GiB / 27.26GiB,1.17GB / 33.8MB,733kB / 1.82GB,873
2025-12-09T10:54:07+0100,1174.52%,6.907GiB / 27.26GiB,1.2GB / 34.8MB,737kB / 1.86GB,899
2025-12-09T10:54:09+0100,636.48%,7.301GiB / 27.26GiB,1.23GB / 35.7MB,856kB / 1.86GB,887
2025-12-09T10:54:12+0100,1039.63%,7.726GiB / 27.26GiB,1.27GB / 36.8MB,1.85MB / 1.87GB,898
2025-12-09T10:54:15+0100,1225.74%,8.203GiB / 27.26GiB,1.3GB / 37.7MB,2.67MB / 1.88GB,907
2025-12-09T10:54:17+0100,1219.34%,8.478GiB / 27.26GiB,1.33GB / 38.4MB,3.44MB / 1.99GB,907
2025-12-09T10:54:20+0100,1375.39%,8.809GiB / 27.26GiB,1.35GB / 38.9MB,3.89MB / 1.99GB,920
2025-12-09T10:54:23+0100,1338.28%,9.091GiB / 27.26GiB,1.36GB / 39.1MB,4.01MB / 2.13GB,929
2025-12-09T10:54:25+0100,1114.03%,9.376GiB / 27.26GiB,1.36GB / 39.1MB,4.48MB / 2.17GB,934
2025-12-09T10:54:28+0100,479.35%,9.525GiB / 27.26GiB,1.36GB / 39.1MB,4.51MB / 2.17GB,934
2025-12-09T10:54:31+0100,338.64%,9.695GiB / 27.26GiB,1.36GB / 39.1MB,4.51MB / 2.2GB,931
2025-12-09T10:54:34+0100,252.10%,9.835GiB / 27.26GiB,1.36GB / 39.1MB,4.51MB / 2.2GB,924
2025-12-09T10:54:36+0100,192.90%,9.844GiB / 27.26GiB,1.36GB / 39.1MB,4.51MB / 2.2GB,923
2025-12-09T10:54:39+0100,130.50%,9.846GiB / 27.26GiB,1.36GB / 39.1MB,4.51MB / 2.22GB,920
2025-12-09T10:54:41+0100,179.92%,9.846GiB / 27.26GiB,1.36GB / 39.1MB,4.51MB / 2.23GB,917
