timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-04T21:45:07+0100,14.63%,742.4MiB / 27.26GiB,101MB / 3.42MB,0B / 318MB,58
2025-12-04T21:45:09+0100,736.09%,860MiB / 27.26GiB,101MB / 3.45MB,0B / 318MB,67
2025-12-04T21:45:12+0100,301.76%,950.7MiB / 27.26GiB,101MB / 3.45MB,0B / 318MB,63
2025-12-04T21:45:15+0100,25.44%,950.2MiB / 27.26GiB,102MB / 3.49MB,0B / 366MB,60
2025-12-04T21:45:18+0100,88.76%,944.4MiB / 27.26GiB,106MB / 3.61MB,0B / 366MB,60
2025-12-04T21:45:20+0100,15.56%,946.2MiB / 27.26GiB,113MB / 3.78MB,0B / 368MB,65
2025-12-04T21:45:23+0100,73.38%,989.5MiB / 27.26GiB,116MB / 3.87MB,0B / 368MB,60
2025-12-04T21:45:25+0100,13.78%,998MiB / 27.26GiB,117MB / 3.9MB,0B / 368MB,59
2025-12-04T21:45:28+0100,8.46%,998.5MiB / 27.26GiB,117MB / 3.92MB,0B / 368MB,59
2025-12-04T21:45:31+0100,13.60%,998.3MiB / 27.26GiB,117MB / 3.94MB,0B / 368MB,57
2025-12-04T21:45:34+0100,4.49%,998.9MiB / 27.26GiB,117MB / 3.96MB,0B / 368MB,58
2025-12-04T21:45:36+0100,21.33%,1001MiB / 27.26GiB,127MB / 4.22MB,0B / 393MB,62
2025-12-04T21:45:39+0100,4.67%,1004MiB / 27.26GiB,135MB / 4.42MB,0B / 393MB,59
2025-12-04T21:45:42+0100,4.30%,1005MiB / 27.26GiB,135MB / 4.44MB,0B / 397MB,57
2025-12-04T21:45:44+0100,8.79%,1006MiB / 27.26GiB,140MB / 4.58MB,0B / 397MB,64
2025-12-04T21:45:47+0100,49.93%,1019MiB / 27.26GiB,154MB / 4.96MB,0B / 397MB,73
2025-12-04T21:45:49+0100,0.47%,96.22MiB / 27.26GiB,155MB / 4.99MB,0B / 397MB,28
2025-12-04T21:45:52+0100,25.15%,97.75MiB / 27.26GiB,161MB / 5.16MB,0B / 397MB,28
2025-12-04T21:45:54+0100,144.68%,189.8MiB / 27.26GiB,172MB / 5.46MB,0B / 413MB,46
2025-12-04T21:45:57+0100,25.60%,196.1MiB / 27.26GiB,188MB / 5.82MB,0B / 413MB,45
2025-12-04T21:46:00+0100,36.55%,214.2MiB / 27.26GiB,214MB / 6.44MB,0B / 413MB,45
2025-12-04T21:46:02+0100,15.60%,215.9MiB / 27.26GiB,242MB / 7.08MB,0B / 413MB,45
2025-12-04T21:46:05+0100,16.83%,208.5MiB / 27.26GiB,269MB / 7.71MB,0B / 413MB,45
2025-12-04T21:46:07+0100,15.13%,209.6MiB / 27.26GiB,296MB / 8.35MB,0B / 420MB,45
2025-12-04T21:46:10+0100,228.11%,327.8MiB / 27.26GiB,314MB / 8.76MB,0B / 420MB,96
2025-12-04T21:46:13+0100,380.71%,592.4MiB / 27.26GiB,314MB / 8.76MB,0B / 432MB,120
2025-12-04T21:46:15+0100,93.83%,623.6MiB / 27.26GiB,314MB / 8.77MB,0B / 432MB,114
2025-12-04T21:46:18+0100,225.69%,704.9MiB / 27.26GiB,334MB / 9.28MB,0B / 469MB,129
2025-12-04T21:46:21+0100,537.72%,770.9MiB / 27.26GiB,334MB / 9.28MB,0B / 471MB,133
2025-12-04T21:46:23+0100,209.99%,880.9MiB / 27.26GiB,334MB / 9.28MB,0B / 482MB,136
2025-12-04T21:46:26+0100,12.92%,881.2MiB / 27.26GiB,334MB / 9.29MB,0B / 482MB,138
2025-12-04T21:46:29+0100,13.48%,915.3MiB / 27.26GiB,334MB / 9.33MB,0B / 575MB,150
2025-12-04T21:46:31+0100,76.33%,948.9MiB / 27.26GiB,335MB / 9.36MB,0B / 576MB,169
2025-12-04T21:46:34+0100,221.96%,986.4MiB / 27.26GiB,335MB / 9.44MB,0B / 578MB,194
2025-12-04T21:46:36+0100,59.12%,996.6MiB / 27.26GiB,345MB / 9.82MB,0B / 583MB,229
2025-12-04T21:46:39+0100,28.78%,1003MiB / 27.26GiB,375MB / 10.9MB,0B / 611MB,228
2025-12-04T21:46:42+0100,459.28%,1024MiB / 27.26GiB,397MB / 11.5MB,0B / 801MB,262
2025-12-04T21:46:44+0100,659.24%,1.286GiB / 27.26GiB,397MB / 11.5MB,0B / 801MB,265
2025-12-04T21:46:47+0100,179.20%,1.321GiB / 27.26GiB,397MB / 11.5MB,0B / 802MB,259
2025-12-04T21:46:49+0100,636.82%,1.419GiB / 27.26GiB,397MB / 11.5MB,0B / 802MB,268
2025-12-04T21:46:52+0100,102.65%,1.391GiB / 27.26GiB,397MB / 11.5MB,0B / 949MB,261
2025-12-04T21:46:54+0100,362.07%,1.433GiB / 27.26GiB,397MB / 11.5MB,0B / 993MB,268
2025-12-04T21:46:57+0100,493.09%,1.533GiB / 27.26GiB,397MB / 11.5MB,0B / 993MB,268
2025-12-04T21:47:00+0100,97.05%,1.561GiB / 27.26GiB,411MB / 12MB,0B / 1.01GB,281
2025-12-04T21:47:02+0100,21.17%,1.591GiB / 27.26GiB,427MB / 12.7MB,0B / 1.02GB,315
2025-12-04T21:47:05+0100,415.08%,1.715GiB / 27.26GiB,432MB / 12.8MB,0B / 1.03GB,320
2025-12-04T21:47:07+0100,590.71%,1.86GiB / 27.26GiB,432MB / 12.8MB,0B / 1.03GB,364
2025-12-04T21:47:10+0100,793.49%,1.857GiB / 27.26GiB,432MB / 12.8MB,0B / 1.03GB,341
2025-12-04T21:47:13+0100,749.36%,1.887GiB / 27.26GiB,432MB / 12.8MB,0B / 1.1GB,341
2025-12-04T21:47:16+0100,454.76%,1.894GiB / 27.26GiB,432MB / 12.8MB,0B / 1.1GB,339
2025-12-04T21:47:18+0100,752.75%,1.921GiB / 27.26GiB,432MB / 12.8MB,0B / 1.19GB,341
2025-12-04T21:47:21+0100,760.23%,1.903GiB / 27.26GiB,433MB / 12.9MB,0B / 1.19GB,342
2025-12-04T21:47:23+0100,1149.41%,2.327GiB / 27.26GiB,434MB / 12.9MB,0B / 1.2GB,400
2025-12-04T21:47:26+0100,479.46%,2.332GiB / 27.26GiB,434MB / 12.9MB,0B / 1.2GB,412
2025-12-04T21:47:29+0100,671.98%,2.34GiB / 27.26GiB,435MB / 12.9MB,0B / 1.2GB,395
2025-12-04T21:47:31+0100,886.40%,2.636GiB / 27.26GiB,435MB / 13MB,0B / 1.2GB,451
2025-12-04T21:47:34+0100,1038.88%,3.054GiB / 27.26GiB,435MB / 13MB,0B / 1.21GB,485
2025-12-04T21:47:36+0100,500.25%,3.103GiB / 27.26GiB,436MB / 13MB,0B / 1.21GB,461
2025-12-04T21:47:39+0100,584.17%,3.314GiB / 27.26GiB,443MB / 13.3MB,4.1kB / 1.23GB,455
2025-12-04T21:47:42+0100,289.83%,3.336GiB / 27.26GiB,449MB / 13.6MB,4.1kB / 1.23GB,451
2025-12-04T21:47:44+0100,248.71%,3.405GiB / 27.26GiB,457MB / 13.9MB,8.19kB / 1.25GB,454
2025-12-04T21:47:47+0100,279.30%,3.413GiB / 27.26GiB,468MB / 14.2MB,8.19kB / 1.25GB,450
2025-12-04T21:47:49+0100,159.86%,3.417GiB / 27.26GiB,468MB / 14.2MB,12.3kB / 1.28GB,450
2025-12-04T21:47:52+0100,21.53%,3.433GiB / 27.26GiB,469MB / 14.3MB,12.3kB / 1.28GB,458
2025-12-04T21:47:54+0100,15.82%,3.433GiB / 27.26GiB,487MB / 15MB,12.3kB / 1.29GB,452
2025-12-04T21:47:57+0100,7.33%,3.434GiB / 27.26GiB,499MB / 15.4MB,12.3kB / 1.3GB,452
2025-12-04T21:48:00+0100,40.48%,3.433GiB / 27.26GiB,506MB / 15.6MB,16.4kB / 1.33GB,448
2025-12-04T21:48:02+0100,245.80%,3.811GiB / 27.26GiB,506MB / 15.6MB,106kB / 1.33GB,503
2025-12-04T21:48:05+0100,517.68%,3.958GiB / 27.26GiB,506MB / 15.6MB,1.13MB / 1.34GB,502
2025-12-04T21:48:07+0100,645.13%,4.016GiB / 27.26GiB,506MB / 15.6MB,2.06MB / 1.34GB,499
2025-12-04T21:48:10+0100,667.27%,4.164GiB / 27.26GiB,506MB / 15.6MB,3.98MB / 1.34GB,518
2025-12-04T21:48:13+0100,430.14%,4.208GiB / 27.26GiB,506MB / 15.6MB,3.98MB / 1.34GB,518
2025-12-04T21:48:16+0100,611.44%,4.26GiB / 27.26GiB,506MB / 15.6MB,4.09MB / 1.34GB,516
2025-12-04T21:48:18+0100,542.65%,4.264GiB / 27.26GiB,506MB / 15.6MB,4.09MB / 1.34GB,516
2025-12-04T21:48:21+0100,694.27%,4.457GiB / 27.26GiB,506MB / 15.6MB,4.75MB / 1.34GB,518
2025-12-04T21:48:23+0100,591.76%,4.781GiB / 27.26GiB,506MB / 15.6MB,4.9MB / 1.34GB,553
