timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-04T18:22:27+0100,10.39%,213.7MiB / 27.26GiB,234MB / 7.48MB,0B / 559MB,48
2025-12-04T18:22:30+0100,7.41%,203.4MiB / 27.26GiB,253MB / 7.91MB,0B / 559MB,48
2025-12-04T18:22:32+0100,5.39%,203.2MiB / 27.26GiB,258MB / 8.04MB,0B / 559MB,48
2025-12-04T18:22:35+0100,8.20%,204MiB / 27.26GiB,271MB / 8.36MB,0B / 559MB,48
2025-12-04T18:22:37+0100,5.36%,204.3MiB / 27.26GiB,286MB / 8.71MB,0B / 559MB,48
2025-12-04T18:22:40+0100,0.32%,204.2MiB / 27.26GiB,298MB / 9MB,0B / 559MB,48
2025-12-04T18:22:43+0100,0.86%,204.1MiB / 27.26GiB,299MB / 9.02MB,0B / 559MB,48
2025-12-04T18:22:45+0100,0.76%,204.3MiB / 27.26GiB,299MB / 9.04MB,0B / 563MB,48
2025-12-04T18:22:48+0100,0.76%,204.2MiB / 27.26GiB,300MB / 9.07MB,0B / 563MB,48
2025-12-04T18:22:50+0100,0.65%,204.2MiB / 27.26GiB,301MB / 9.1MB,0B / 678MB,48
2025-12-04T18:22:53+0100,0.81%,204.4MiB / 27.26GiB,302MB / 9.12MB,0B / 678MB,48
2025-12-04T18:22:55+0100,0.86%,204.1MiB / 27.26GiB,303MB / 9.15MB,0B / 678MB,48
2025-12-04T18:22:58+0100,3.84%,204.5MiB / 27.26GiB,306MB / 9.24MB,0B / 678MB,48
2025-12-04T18:23:01+0100,5.02%,204.7MiB / 27.26GiB,311MB / 9.37MB,0B / 678MB,48
2025-12-04T18:23:03+0100,249.02%,345.4MiB / 27.26GiB,314MB / 9.45MB,0B / 678MB,85
2025-12-04T18:23:06+0100,431.36%,676.6MiB / 27.26GiB,314MB / 9.45MB,0B / 678MB,115
2025-12-04T18:23:08+0100,61.88%,712MiB / 27.26GiB,314MB / 9.46MB,0B / 678MB,110
2025-12-04T18:23:11+0100,30.38%,719.9MiB / 27.26GiB,327MB / 9.82MB,0B / 678MB,113
2025-12-04T18:23:14+0100,783.30%,827.3MiB / 27.26GiB,334MB / 9.98MB,0B / 697MB,121
2025-12-04T18:23:17+0100,188.52%,1.027GiB / 27.26GiB,334MB / 9.98MB,0B / 698MB,134
2025-12-04T18:23:19+0100,239.38%,1.321GiB / 27.26GiB,334MB / 9.98MB,0B / 698MB,137
2025-12-04T18:23:22+0100,11.93%,1.321GiB / 27.26GiB,334MB / 9.99MB,0B / 698MB,132
2025-12-04T18:23:24+0100,12.78%,1.351GiB / 27.26GiB,334MB / 10MB,0B / 698MB,144
2025-12-04T18:23:27+0100,6.27%,1.351GiB / 27.26GiB,334MB / 10MB,0B / 699MB,142
2025-12-04T18:23:30+0100,63.86%,1.351GiB / 27.26GiB,334MB / 10MB,0B / 795MB,158
2025-12-04T18:23:32+0100,45.32%,1.378GiB / 27.26GiB,335MB / 10.1MB,0B / 797MB,166
2025-12-04T18:23:35+0100,48.75%,1.437GiB / 27.26GiB,335MB / 10.1MB,0B / 864MB,199
2025-12-04T18:23:37+0100,63.81%,1.448GiB / 27.26GiB,349MB / 10.7MB,0B / 872MB,223
2025-12-04T18:23:40+0100,29.83%,1.451GiB / 27.26GiB,376MB / 11.6MB,0B / 906MB,222
2025-12-04T18:23:43+0100,24.50%,1.454GiB / 27.26GiB,397MB / 12.1MB,0B / 934MB,230
2025-12-04T18:23:45+0100,649.66%,1.761GiB / 27.26GiB,397MB / 12.1MB,0B / 934MB,257
2025-12-04T18:23:48+0100,121.25%,1.953GiB / 27.26GiB,397MB / 12.1MB,0B / 934MB,252
2025-12-04T18:23:50+0100,401.01%,2.071GiB / 27.26GiB,397MB / 12.1MB,0B / 937MB,261
2025-12-04T18:23:53+0100,103.23%,2.07GiB / 27.26GiB,397MB / 12.1MB,0B / 1.08GB,253
2025-12-04T18:23:55+0100,311.38%,2.14GiB / 27.26GiB,397MB / 12.1MB,0B / 1.1GB,262
2025-12-04T18:23:58+0100,334.40%,2.173GiB / 27.26GiB,397MB / 12.1MB,0B / 1.1GB,270
2025-12-04T18:24:01+0100,2.59%,2.172GiB / 27.26GiB,397MB / 12.1MB,0B / 1.1GB,263
2025-12-04T18:24:03+0100,24.24%,2.174GiB / 27.26GiB,397MB / 12.1MB,0B / 1.1GB,263
2025-12-04T18:24:06+0100,8.65%,2.176GiB / 27.26GiB,409MB / 12.5MB,0B / 1.13GB,269
2025-12-04T18:24:08+0100,252.91%,2.332GiB / 27.26GiB,412MB / 12.7MB,0B / 1.13GB,308
2025-12-04T18:24:11+0100,72.98%,2.345GiB / 27.26GiB,432MB / 13.5MB,0B / 1.15GB,312
2025-12-04T18:24:14+0100,949.83%,2.442GiB / 27.26GiB,432MB / 13.5MB,0B / 1.15GB,332
2025-12-04T18:24:17+0100,248.77%,2.45GiB / 27.26GiB,432MB / 13.5MB,0B / 1.31GB,327
2025-12-04T18:24:19+0100,810.01%,2.661GiB / 27.26GiB,432MB / 13.5MB,0B / 1.31GB,335
2025-12-04T18:24:22+0100,444.91%,2.736GiB / 27.26GiB,432MB / 13.5MB,0B / 1.32GB,335
2025-12-04T18:24:24+0100,293.59%,2.917GiB / 27.26GiB,432MB / 13.5MB,0B / 1.32GB,329
2025-12-04T18:24:27+0100,586.51%,3.079GiB / 27.26GiB,434MB / 13.5MB,0B / 1.32GB,383
2025-12-04T18:24:30+0100,182.97%,3.312GiB / 27.26GiB,434MB / 13.5MB,0B / 1.32GB,375
2025-12-04T18:24:32+0100,480.90%,3.393GiB / 27.26GiB,434MB / 13.5MB,0B / 1.32GB,379
2025-12-04T18:24:35+0100,767.55%,3.549GiB / 27.26GiB,435MB / 13.6MB,0B / 1.33GB,393
2025-12-04T18:24:37+0100,721.01%,3.856GiB / 27.26GiB,435MB / 13.6MB,0B / 1.33GB,444
2025-12-04T18:24:40+0100,577.94%,4.311GiB / 27.26GiB,435MB / 13.6MB,0B / 1.33GB,452
2025-12-04T18:24:43+0100,392.45%,4.414GiB / 27.26GiB,438MB / 13.7MB,0B / 1.34GB,444
2025-12-04T18:24:45+0100,395.18%,4.557GiB / 27.26GiB,444MB / 14.1MB,0B / 1.34GB,449
2025-12-04T18:24:48+0100,290.17%,4.526GiB / 27.26GiB,461MB / 14.7MB,0B / 1.38GB,448
2025-12-04T18:24:50+0100,270.93%,4.547GiB / 27.26GiB,473MB / 15MB,0B / 1.39GB,445
2025-12-04T18:24:53+0100,246.69%,4.553GiB / 27.26GiB,491MB / 15.7MB,0B / 1.4GB,444
2025-12-04T18:24:55+0100,83.62%,4.598GiB / 27.26GiB,506MB / 16.1MB,0B / 1.43GB,451
2025-12-04T18:24:58+0100,208.63%,4.844GiB / 27.26GiB,506MB / 16.1MB,0B / 1.45GB,500
2025-12-04T18:25:01+0100,521.87%,4.99GiB / 27.26GiB,506MB / 16.1MB,0B / 1.45GB,493
2025-12-04T18:25:03+0100,543.06%,5.086GiB / 27.26GiB,506MB / 16.1MB,0B / 1.45GB,493
2025-12-04T18:25:06+0100,570.61%,5.17GiB / 27.26GiB,506MB / 16.1MB,0B / 1.45GB,507
2025-12-04T18:25:09+0100,510.07%,5.234GiB / 27.26GiB,506MB / 16.1MB,0B / 1.46GB,507
2025-12-04T18:25:11+0100,512.09%,5.276GiB / 27.26GiB,506MB / 16.1MB,0B / 1.46GB,507
2025-12-04T18:25:14+0100,468.75%,5.308GiB / 27.26GiB,506MB / 16.1MB,0B / 1.47GB,506
2025-12-04T18:25:17+0100,440.34%,5.478GiB / 27.26GiB,506MB / 16.1MB,0B / 1.47GB,506
2025-12-04T18:25:19+0100,651.25%,5.91GiB / 27.26GiB,506MB / 16.1MB,11.3MB / 1.47GB,532
2025-12-04T18:25:22+0100,261.86%,4.419GiB / 27.26GiB,506MB / 16.1MB,11.5MB / 1.47GB,201
2025-12-04T18:25:24+0100,0.00%,0B / 0B,0B / 0B,0B / 0B,0
