timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-09T13:47:04+0100,0.02%,54.16MiB / 27.26GiB,10kB / 7.27kB,0B / 0B,21
2025-12-09T13:47:08+0100,207.17%,166.6MiB / 27.26GiB,9.98MB / 276kB,0B / 76.5MB,49
2025-12-09T13:47:10+0100,30.54%,181MiB / 27.26GiB,10MB / 285kB,0B / 76.5MB,57
2025-12-09T13:47:13+0100,20.25%,194.9MiB / 27.26GiB,10.1MB / 306kB,0B / 174MB,57
2025-12-09T13:47:15+0100,12.97%,208.1MiB / 27.26GiB,10.2MB / 327kB,0B / 174MB,57
2025-12-09T13:47:18+0100,71.48%,241.8MiB / 27.26GiB,20MB / 699kB,0B / 174MB,57
2025-12-09T13:47:20+0100,36.41%,255MiB / 27.26GiB,20.3MB / 744kB,0B / 174MB,57
2025-12-09T13:47:23+0100,27.50%,260.2MiB / 27.26GiB,22.3MB / 824kB,0B / 174MB,63
2025-12-09T13:47:26+0100,16.34%,261MiB / 27.26GiB,50.7MB / 1.67MB,0B / 174MB,60
2025-12-09T13:47:28+0100,18.71%,263MiB / 27.26GiB,64.6MB / 2.08MB,0B / 174MB,57
2025-12-09T13:47:31+0100,7.01%,263.5MiB / 27.26GiB,64.7MB / 2.1MB,0B / 174MB,55
2025-12-09T13:47:33+0100,7.75%,263.6MiB / 27.26GiB,64.7MB / 2.12MB,0B / 174MB,55
2025-12-09T13:47:37+0100,9.87%,266.7MiB / 27.26GiB,64.8MB / 2.14MB,0B / 174MB,55
2025-12-09T13:47:39+0100,5.91%,268MiB / 27.26GiB,64.9MB / 2.16MB,0B / 287MB,54
2025-12-09T13:47:42+0100,6.91%,268.6MiB / 27.26GiB,65MB / 2.18MB,0B / 287MB,55
2025-12-09T13:47:44+0100,7.18%,268.9MiB / 27.26GiB,65MB / 2.19MB,0B / 290MB,54
2025-12-09T13:47:47+0100,17.22%,271.4MiB / 27.26GiB,65.1MB / 2.21MB,0B / 290MB,55
2025-12-09T13:47:49+0100,15.53%,271.5MiB / 27.26GiB,65.2MB / 2.23MB,0B / 290MB,54
2025-12-09T13:47:52+0100,3.11%,272MiB / 27.26GiB,65.2MB / 2.25MB,0B / 290MB,54
2025-12-09T13:47:55+0100,17.71%,273MiB / 27.26GiB,65.3MB / 2.28MB,0B / 290MB,62
2025-12-09T13:47:57+0100,223.40%,178.6MiB / 27.26GiB,72.4MB / 2.49MB,0B / 290MB,49
2025-12-09T13:48:00+0100,34.46%,209.8MiB / 27.26GiB,72.6MB / 2.51MB,0B / 290MB,57
