timestamp,cpu_perc,mem_usage,net_io,block_io,pids
2025-12-08T17:04:34+0100,126.82%,1.926GiB / 27.26GiB,397MB / 11.2MB,0B / 830MB,248
2025-12-08T17:04:37+0100,154.26%,2.036GiB / 27.26GiB,397MB / 11.2MB,0B / 879MB,252
2025-12-08T17:04:39+0100,136.99%,2.048GiB / 27.26GiB,397MB / 11.2MB,0B / 999MB,253
2025-12-08T17:04:42+0100,342.77%,2.123GiB / 27.26GiB,397MB / 11.2MB,0B / 999MB,259
2025-12-08T17:04:44+0100,793.96%,2.244GiB / 27.26GiB,397MB / 11.2MB,0B / 1e+03MB,312
2025-12-08T17:04:47+0100,1385.66%,3.014GiB / 27.26GiB,398MB / 11.3MB,0B / 1GB,760
2025-12-08T17:04:50+0100,1334.63%,3.922GiB / 27.26GiB,398MB / 11.3MB,0B / 1GB,1025
2025-12-08T17:04:52+0100,1372.80%,4.692GiB / 27.26GiB,398MB / 11.3MB,69.6kB / 1GB,1070
2025-12-08T17:04:55+0100,1382.73%,5.502GiB / 27.26GiB,398MB / 11.3MB,69.6kB / 1GB,1103
2025-12-08T17:04:57+0100,1277.75%,5.927GiB / 27.26GiB,398MB / 11.3MB,94.2kB / 1GB,1113
2025-12-08T17:05:00+0100,1396.45%,6.48GiB / 27.26GiB,398MB / 11.3MB,94.2kB / 1GB,1153
2025-12-08T17:05:03+0100,1382.98%,7.066GiB / 27.26GiB,398MB / 11.3MB,176kB / 1.16GB,1166
2025-12-08T17:05:05+0100,1393.98%,7.421GiB / 27.26GiB,398MB / 11.3MB,176kB / 1.16GB,1187
2025-12-08T17:05:08+0100,1382.68%,7.917GiB / 27.26GiB,398MB / 11.3MB,176kB / 1.17GB,1193
2025-12-08T17:05:11+0100,1377.51%,8.824GiB / 27.26GiB,398MB / 11.3MB,176kB / 1.17GB,1205
2025-12-08T17:05:13+0100,1358.61%,9.966GiB / 27.26GiB,398MB / 11.3MB,176kB / 1.17GB,1235
2025-12-08T17:05:17+0100,1381.03%,10.53GiB / 27.26GiB,398MB / 11.3MB,176kB / 1.17GB,1243
2025-12-08T17:05:19+0100,1372.01%,10.77GiB / 27.26GiB,398MB / 11.3MB,176kB / 1.17GB,1231
2025-12-08T17:05:22+0100,1347.38%,11.2GiB / 27.26GiB,398MB / 11.3MB,176kB / 1.17GB,1222
2025-12-08T17:05:24+0100,1362.36%,11.77GiB / 27.26GiB,398MB / 11.3MB,176kB / 1.17GB,1217
2025-12-08T17:05:27+0100,1346.72%,12.27GiB / 27.26GiB,398MB / 11.3MB,176kB / 1.17GB,1218
2025-12-08T17:05:29+0100,1371.36%,12.73GiB / 27.26GiB,398MB / 11.3MB,5.08MB / 1.17GB,1231
2025-12-08T17:05:32+0100,1365.08%,12.82GiB / 27.26GiB,398MB / 11.3MB,5.1MB / 1.17GB,1230
2025-12-08T17:05:35+0100,1375.57%,13.21GiB / 27.26GiB,398MB / 11.3MB,5.1MB / 1.18GB,1240
2025-12-08T17:05:38+0100,1363.65%,13.65GiB / 27.26GiB,398MB / 11.3MB,5.13MB / 1.18GB,1240
2025-12-08T17:05:40+0100,1089.40%,13.98GiB / 27.26GiB,398MB / 11.3MB,5.13MB / 1.18GB,1253
2025-12-08T17:05:43+0100,960.49%,14.25GiB / 27.26GiB,398MB / 11.3MB,5.94MB / 1.18GB,1239
2025-12-08T17:05:47+0100,674.61%,14.54GiB / 27.26GiB,398MB / 11.3MB,10.7MB / 1.18GB,1233
2025-12-08T17:05:49+0100,457.74%,14.7GiB / 27.26GiB,398MB / 11.3MB,14.1MB / 1.18GB,1214
2025-12-08T17:05:52+0100,317.35%,14.72GiB / 27.26GiB,398MB / 11.3MB,17MB / 1.18GB,1214
